@RELATION 'Music feature'
%rows=1
%columns=14720
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Distances in phase domain' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.012535444,1456
0.012018022,1457
0.009536153,1458
0.010441666,1459
0.023028417,1460
0.03726321,1461
0.03314383,1462
0.026267327,1463
0.019132229,1464
0.015224545,1465
0.011913589,1466
0.0101620415,1467
0.008681921,1468
0.010695361,1469
0.039161205,1470
0.08308337,1471
0.06679792,1472
0.05461937,1473
0.051001098,1474
0.047208082,1475
0.034073338,1476
0.030948337,1477
0.020853756,1478
0.017622558,1479
0.020176847,1480
0.01817119,1481
0.017124109,1482
0.014591116,1483
0.013845356,1484
0.030300446,1485
0.04551562,1486
0.03185315,1487
0.025894515,1488
0.018427102,1489
0.011556277,1490
0.014622352,1491
0.016111908,1492
0.010766783,1493
0.011606583,1494
0.011229339,1495
0.008452734,1496
0.010686064,1497
0.011284745,1498
0.015563962,1499
0.02432909,1500
0.027151136,1501
0.02579512,1502
0.024138112,1503
0.022107147,1504
0.022107093,1505
0.023429178,1506
0.023210874,1507
0.020681959,1508
0.017628383,1509
0.016226264,1510
0.015149379,1511
