@RELATION 'Music feature'
%rows=1
%columns=14720
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Zero-crossing rate' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.060546875,761
0.0546875,762
0.05078125,763
0.056640625,764
0.06640625,765
0.076171875,766
0.076171875,767
0.076171875,768
0.076171875,769
0.076171875,770
0.07421875,771
0.076171875,772
0.07421875,773
0.076171875,774
0.076171875,775
0.076171875,776
0.076171875,777
0.07421875,778
0.076171875,779
0.076171875,780
0.076171875,781
0.076171875,782
0.076171875,783
0.07421875,784
0.076171875,785
0.072265625,786
0.072265625,787
0.0703125,788
0.056640625,789
0.05859375,790
0.052734375,791
0.05078125,792
0.041015625,793
0.03515625,794
0.03515625,795
0.033203125,796
0.033203125,797
0.033203125,798
0.046875,799
0.044921875,800
0.033203125,801
0.025390625,802
0.025390625,803
0.025390625,804
0.025390625,805
0.037109375,806
0.02734375,807
0.02734375,808
0.025390625,809
0.029296875,810
0.025390625,811
0.0390625,812
0.04296875,813
0.041015625,814
0.0390625,815
0.037109375,816
0.0390625,817
0.03125,818
0.037109375,819
0.02734375,820
0.033203125,821
0.037109375,822
0.03125,823
0.025390625,824
0.041015625,825
0.037109375,826
0.029296875,827
0.041015625,828
0.0390625,829
0.04296875,830
0.033203125,831
0.041015625,832
0.044921875,833
0.0390625,834
0.041015625,835
0.0390625,836
0.0390625,837
0.048828125,838
0.046875,839
0.044921875,840
0.046875,841
0.048828125,842
0.046875,843
0.05078125,844
0.048828125,845
0.052734375,846
0.056640625,847
0.044921875,848
0.044921875,849
0.052734375,850
0.0546875,851
0.060546875,852
0.048828125,853
0.064453125,854
0.05859375,855
0.052734375,856
0.05078125,857
0.0546875,858
0.05078125,859
0.056640625,860
0.048828125,861
0.05078125,862
0.052734375,863
0.044921875,864
0.044921875,865
0.05078125,866
0.044921875,867
0.041015625,868
0.037109375,869
0.037109375,870
0.033203125,871
0.029296875,872
0.025390625,873
0.025390625,874
0.029296875,875
0.025390625,876
0.033203125,877
0.04296875,878
0.044921875,879
0.04296875,880
0.037109375,881
0.044921875,882
0.041015625,883
0.041015625,884
0.04296875,885
0.0390625,886
0.04296875,887
0.041015625,888
0.04296875,889
0.04296875,890
0.04296875,891
0.044921875,892
0.048828125,893
0.046875,894
0.048828125,895
0.046875,896
0.048828125,897
0.046875,898
0.046875,899
0.048828125,900
0.048828125,901
0.046875,902
0.046875,903
0.048828125,904
0.046875,905
0.033203125,906
0.033203125,907
0.03125,908
0.03125,909
0.0234375,910
0.033203125,911
0.033203125,912
0.03515625,913
0.037109375,914
0.064453125,915
0.068359375,916
0.068359375,917
0.0625,918
0.056640625,919
0.048828125,920
0.048828125,921
0.046875,922
0.052734375,923
0.044921875,924
0.0546875,925
0.046875,926
0.052734375,927
0.041015625,928
0.046875,929
0.048828125,930
0.04296875,931
0.0390625,932
0.033203125,933
0.037109375,934
0.033203125,935
0.044921875,936
0.0625,937
0.064453125,938
0.064453125,939
0.0625,940
0.064453125,941
0.064453125,942
0.0625,943
0.064453125,944
0.0625,945
0.064453125,946
0.064453125,947
0.0625,948
0.064453125,949
0.064453125,950
0.0625,951
0.060546875,952
0.052734375,953
0.04296875,954
0.041015625,955
0.044921875,956
0.025390625,957
0.029296875,958
0.025390625,959
0.029296875,960
0.025390625,961
0.02734375,962
0.029296875,963
0.033203125,964
0.03125,965
0.033203125,966
0.03125,967
0.037109375,968
0.0390625,969
0.037109375,970
0.033203125,971
0.03515625,972
0.03125,973
0.025390625,974
0.025390625,975
0.033203125,976
0.0390625,977
0.029296875,978
0.02734375,979
0.021484375,980
0.029296875,981
0.02734375,982
0.025390625,983
0.025390625,984
0.03125,985
0.03125,986
0.033203125,987
0.029296875,988
0.021484375,989
0.029296875,990
0.025390625,991
0.025390625,992
0.0234375,993
0.02734375,994
0.0234375,995
0.025390625,996
0.025390625,997
0.025390625,998
0.025390625,999
0.029296875,1000
0.029296875,1001
0.029296875,1002
0.02734375,1003
0.0234375,1004
0.025390625,1005
0.02734375,1006
0.0234375,1007
0.025390625,1008
0.025390625,1009
0.025390625,1010
0.025390625,1011
0.025390625,1012
0.025390625,1013
0.025390625,1014
0.0234375,1015
0.025390625,1016
0.03125,1017
0.025390625,1018
0.025390625,1019
0.025390625,1020
0.03515625,1021
0.02734375,1022
0.03515625,1023
0.037109375,1024
0.029296875,1025
0.033203125,1026
0.06640625,1027
0.056640625,1028
0.056640625,1029
0.056640625,1030
0.056640625,1031
0.056640625,1032
0.056640625,1033
0.056640625,1034
0.064453125,1035
0.060546875,1036
0.060546875,1037
0.056640625,1038
0.056640625,1039
0.056640625,1040
0.056640625,1041
0.056640625,1042
0.056640625,1043
0.056640625,1044
0.046875,1045
0.05078125,1046
0.052734375,1047
0.041015625,1048
0.04296875,1049
0.037109375,1050
0.0390625,1051
0.03515625,1052
0.037109375,1053
0.029296875,1054
0.04296875,1055
0.060546875,1056
0.064453125,1057
0.064453125,1058
0.0625,1059
0.064453125,1060
0.064453125,1061
0.0625,1062
0.064453125,1063
0.064453125,1064
0.0625,1065
0.064453125,1066
0.06640625,1067
0.05859375,1068
0.06640625,1069
0.056640625,1070
0.0546875,1071
0.064453125,1072
0.060546875,1073
0.056640625,1074
0.056640625,1075
0.056640625,1076
0.056640625,1077
0.060546875,1078
0.064453125,1079
0.068359375,1080
0.064453125,1081
0.052734375,1082
0.048828125,1083
0.05078125,1084
0.05859375,1085
0.05078125,1086
0.0546875,1087
0.0546875,1088
0.0625,1089
0.052734375,1090
0.0625,1091
0.05078125,1092
0.05859375,1093
0.06640625,1094
0.0625,1095
0.048828125,1096
0.0625,1097
0.05078125,1098
0.052734375,1099
0.046875,1100
0.0390625,1101
0.041015625,1102
0.041015625,1103
0.0390625,1104
0.048828125,1105
0.04296875,1106
0.041015625,1107
0.041015625,1108
0.041015625,1109
0.044921875,1110
0.05859375,1111
0.046875,1112
0.056640625,1113
0.044921875,1114
0.046875,1115
0.056640625,1116
0.046875,1117
0.052734375,1118
0.04296875,1119
0.052734375,1120
0.048828125,1121
0.0390625,1122
0.041015625,1123
0.037109375,1124
0.0390625,1125
0.0390625,1126
0.037109375,1127
0.03515625,1128
0.033203125,1129
0.033203125,1130
0.03515625,1131
0.0390625,1132
0.041015625,1133
0.033203125,1134
0.0390625,1135
0.041015625,1136
0.0390625,1137
0.037109375,1138
0.0390625,1139
0.037109375,1140
0.037109375,1141
0.0390625,1142
0.037109375,1143
0.037109375,1144
0.037109375,1145
0.037109375,1146
0.037109375,1147
0.04296875,1148
0.0390625,1149
0.044921875,1150
0.052734375,1151
0.04296875,1152
0.03515625,1153
0.044921875,1154
0.04296875,1155
0.0390625,1156
0.044921875,1157
0.041015625,1158
0.037109375,1159
0.046875,1160
0.05078125,1161
0.05078125,1162
0.05078125,1163
0.0546875,1164
0.056640625,1165
0.060546875,1166
0.048828125,1167
0.0546875,1168
0.048828125,1169
0.052734375,1170
0.056640625,1171
0.052734375,1172
0.037109375,1173
0.037109375,1174
0.05859375,1175
0.044921875,1176
0.056640625,1177
0.048828125,1178
0.041015625,1179
0.041015625,1180
0.03125,1181
0.03515625,1182
0.03515625,1183
0.03515625,1184
0.033203125,1185
0.029296875,1186
0.033203125,1187
0.046875,1188
0.0546875,1189
0.0625,1190
0.056640625,1191
0.056640625,1192
0.056640625,1193
0.056640625,1194
0.056640625,1195
0.056640625,1196
0.060546875,1197
0.06640625,1198
0.068359375,1199
0.060546875,1200
0.060546875,1201
0.056640625,1202
0.056640625,1203
0.056640625,1204
0.056640625,1205
0.052734375,1206
0.056640625,1207
0.044921875,1208
0.044921875,1209
0.041015625,1210
0.03515625,1211
0.04296875,1212
0.03125,1213
0.037109375,1214
0.029296875,1215
0.033203125,1216
0.025390625,1217
0.029296875,1218
0.056640625,1219
0.064453125,1220
0.064453125,1221
0.0625,1222
0.064453125,1223
0.0625,1224
0.064453125,1225
0.064453125,1226
0.0625,1227
0.0625,1228
0.060546875,1229
0.05859375,1230
0.056640625,1231
0.064453125,1232
0.0625,1233
0.056640625,1234
0.056640625,1235
0.056640625,1236
0.056640625,1237
0.056640625,1238
0.05859375,1239
0.056640625,1240
0.0546875,1241
0.056640625,1242
0.060546875,1243
0.056640625,1244
0.05078125,1245
0.048828125,1246
0.05078125,1247
0.046875,1248
0.046875,1249
0.0546875,1250
0.05078125,1251
0.05078125,1252
0.05078125,1253
0.05078125,1254
0.046875,1255
0.052734375,1256
0.048828125,1257
0.056640625,1258
0.052734375,1259
0.056640625,1260
0.052734375,1261
0.0546875,1262
0.056640625,1263
0.0546875,1264
0.044921875,1265
0.046875,1266
0.0546875,1267
0.044921875,1268
0.044921875,1269
0.05078125,1270
0.05078125,1271
0.052734375,1272
0.0390625,1273
0.044921875,1274
0.052734375,1275
0.05859375,1276
0.060546875,1277
0.05859375,1278
0.064453125,1279
0.05859375,1280
0.0625,1281
0.0625,1282
0.064453125,1283
0.060546875,1284
0.05859375,1285
0.064453125,1286
0.056640625,1287
0.05859375,1288
0.060546875,1289
0.05078125,1290
0.04296875,1291
0.03515625,1292
0.03125,1293
0.02734375,1294
0.037109375,1295
0.025390625,1296
0.029296875,1297
0.0234375,1298
0.02734375,1299
0.02734375,1300
0.0234375,1301
0.021484375,1302
0.02734375,1303
0.02734375,1304
0.03125,1305
0.02734375,1306
0.02734375,1307
0.025390625,1308
0.0234375,1309
0.02734375,1310
0.0234375,1311
0.01953125,1312
0.025390625,1313
0.02734375,1314
0.02734375,1315
0.02734375,1316
0.0234375,1317
0.029296875,1318
0.02734375,1319
0.037109375,1320
0.025390625,1321
0.0390625,1322
0.02734375,1323
0.0234375,1324
0.02734375,1325
0.025390625,1326
0.01953125,1327
0.02734375,1328
0.01953125,1329
0.0234375,1330
0.01953125,1331
0.03515625,1332
0.02734375,1333
0.0234375,1334
0.03125,1335
0.037109375,1336
0.03125,1337
0.029296875,1338
0.03125,1339
0.03125,1340
0.029296875,1341
0.029296875,1342
0.029296875,1343
0.025390625,1344
0.02734375,1345
0.02734375,1346
0.029296875,1347
0.0234375,1348
0.033203125,1349
0.033203125,1350
0.0234375,1351
0.0234375,1352
0.021484375,1353
0.02734375,1354
0.029296875,1355
0.033203125,1356
0.03125,1357
0.03125,1358
0.02734375,1359
0.02734375,1360
0.02734375,1361
0.03125,1362
0.03125,1363
0.03125,1364
0.0234375,1365
0.03125,1366
0.03515625,1367
0.033203125,1368
0.03125,1369
0.03125,1370
0.033203125,1371
0.03515625,1372
0.04296875,1373
0.0390625,1374
0.03125,1375
0.03125,1376
0.033203125,1377
0.03515625,1378
0.037109375,1379
0.02734375,1380
0.03515625,1381
0.03125,1382
0.03515625,1383
0.03515625,1384
0.037109375,1385
0.02734375,1386
0.03125,1387
0.03125,1388
0.03125,1389
0.02734375,1390
0.029296875,1391
0.02734375,1392
0.02734375,1393
0.03515625,1394
0.01953125,1395
0.03515625,1396
0.029296875,1397
0.04296875,1398
0.037109375,1399
0.041015625,1400
0.044921875,1401
0.044921875,1402
0.03125,1403
0.02734375,1404
0.025390625,1405
0.041015625,1406
0.072265625,1407
0.076171875,1408
0.068359375,1409
0.064453125,1410
0.046875,1411
0.0390625,1412
0.0390625,1413
0.037109375,1414
0.02734375,1415
0.02734375,1416
0.029296875,1417
0.0234375,1418
0.029296875,1419
0.033203125,1420
0.029296875,1421
0.02734375,1422
0.033203125,1423
0.03125,1424
0.033203125,1425
0.029296875,1426
0.033203125,1427
0.02734375,1428
0.033203125,1429
0.033203125,1430
0.03515625,1431
0.037109375,1432
0.046875,1433
0.02734375,1434
0.04296875,1435
0.083984375,1436
0.095703125,1437
0.095703125,1438
0.095703125,1439
0.095703125,1440
0.095703125,1441
0.091796875,1442
0.08984375,1443
0.056640625,1444
0.04296875,1445
0.0703125,1446
0.083984375,1447
0.080078125,1448
0.091796875,1449
0.060546875,1450
0.080078125,1451
0.08984375,1452
0.0859375,1453
0.07421875,1454
0.06640625,1455
0.044921875,1456
0.0546875,1457
0.0546875,1458
0.046875,1459
0.076171875,1460
0.080078125,1461
0.080078125,1462
0.08203125,1463
0.08203125,1464
0.08203125,1465
0.08203125,1466
0.072265625,1467
0.06640625,1468
0.080078125,1469
0.095703125,1470
0.095703125,1471
0.095703125,1472
0.095703125,1473
0.083984375,1474
0.083984375,1475
0.087890625,1476
0.083984375,1477
0.0859375,1478
0.08203125,1479
0.080078125,1480
0.07421875,1481
0.078125,1482
0.078125,1483
0.068359375,1484
0.0703125,1485
0.068359375,1486
0.068359375,1487
0.06640625,1488
0.068359375,1489
0.0703125,1490
0.078125,1491
0.072265625,1492
0.060546875,1493
0.05078125,1494
0.06640625,1495
0.05078125,1496
0.0625,1497
0.05859375,1498
0.064453125,1499
0.064453125,1500
0.064453125,1501
0.0625,1502
0.064453125,1503
0.064453125,1504
0.0625,1505
0.064453125,1506
0.064453125,1507
0.0625,1508
0.064453125,1509
0.0625,1510
0.064453125,1511
0.064453125,1512
0.064453125,1513
0.0625,1514
0.064453125,1515
0.06640625,1516
0.068359375,1517
0.0703125,1518
0.064453125,1519
0.05078125,1520
0.048828125,1521
0.048828125,1522
0.0546875,1523
0.052734375,1524
0.041015625,1525
0.0390625,1526
0.0390625,1527
0.041015625,1528
0.041015625,1529
0.037109375,1530
0.03515625,1531
0.064453125,1532
0.064453125,1533
0.0625,1534
0.060546875,1535
0.060546875,1536
0.05859375,1537
0.05078125,1538
0.060546875,1539
0.0625,1540
0.048828125,1541
0.056640625,1542
0.046875,1543
0.044921875,1544
0.052734375,1545
0.056640625,1546
0.046875,1547
0.037109375,1548
0.044921875,1549
0.04296875,1550
0.046875,1551
0.048828125,1552
0.044921875,1553
0.05078125,1554
0.064453125,1555
0.0625,1556
0.064453125,1557
0.064453125,1558
0.05859375,1559
0.064453125,1560
0.060546875,1561
0.0625,1562
0.064453125,1563
0.05859375,1564
0.06640625,1565
0.046875,1566
0.048828125,1567
0.056640625,1568
0.0546875,1569
0.05078125,1570
0.05859375,1571
0.044921875,1572
0.04296875,1573
0.04296875,1574
0.0390625,1575
0.04296875,1576
0.03515625,1577
0.056640625,1578
0.064453125,1579
0.064453125,1580
0.0625,1581
0.064453125,1582
0.064453125,1583
0.0625,1584
0.064453125,1585
0.064453125,1586
0.0625,1587
0.064453125,1588
0.064453125,1589
0.0625,1590
0.064453125,1591
0.0625,1592
0.064453125,1593
0.0625,1594
0.08203125,1595
0.048828125,1596
0.044921875,1597
0.05078125,1598
0.0390625,1599
0.046875,1600
0.041015625,1601
0.044921875,1602
0.0400390625,1603
0.052734375,1604
0.06640625,1605
0.068359375,1606
0.068359375,1607
0.06640625,1608
0.048828125,1609
0.03125,1610
0.04296875,1611
0.056640625,1612
0.037109375,1613
0.048828125,1614
0.0546875,1615
0.048828125,1616
0.046875,1617
0.05078125,1618
0.0546875,1619
0.060546875,1620
0.056640625,1621
0.052734375,1622
0.056640625,1623
0.046875,1624
0.064453125,1625
0.0625,1626
0.064453125,1627
0.064453125,1628
0.0625,1629
0.0625,1630
0.064453125,1631
0.0625,1632
0.0625,1633
0.056640625,1634
0.064453125,1635
0.056640625,1636
0.04296875,1637
0.05859375,1638
0.056640625,1639
0.05859375,1640
0.0546875,1641
0.05859375,1642
0.060546875,1643
0.0546875,1644
