@RELATION 'Music feature'
%rows=1
%columns=14720
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Angles in phase domain' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
2.9457266,3350
2.9400573,3351
2.962779,3352
2.8914144,3353
2.9194624,3354
2.9207249,3355
2.9262629,3356
2.8982017,3357
2.945422,3358
2.9163895,3359
2.9101994,3360
2.903845,3361
2.8909588,3362
2.9566977,3363
2.908065,3364
2.9561229,3365
2.908301,3366
2.945139,3367
2.8618135,3368
2.8924305,3369
2.902001,3370
2.9019363,3371
2.8710713,3372
2.9245882,3373
2.891081,3374
2.7974155,3375
2.875113,3376
2.9228263,3377
2.9590275,3378
2.9634795,3379
2.9598005,3380
2.9593997,3381
2.9592633,3382
2.9583805,3383
2.9535313,3384
2.9483187,3385
2.958331,3386
2.9530463,3387
2.9513144,3388
2.9585297,3389
2.9594872,3390
2.955738,3391
2.9558997,3392
2.9525545,3393
2.9516368,3394
2.9430702,3395
2.9165118,3396
2.8735545,3397
2.8867216,3398
2.9012513,3399
2.9066043,3400
2.92502,3401
2.9284766,3402
2.9255319,3403
2.9342694,3404
2.933747,3405
2.947772,3406
2.9416099,3407
2.9323192,3408
2.9094372,3409
2.83185,3410
2.9517398,3411
2.948897,3412
2.9588568,3413
2.9568627,3414
2.94457,3415
2.919977,3416
2.9394555,3417
2.946317,3418
2.9187412,3419
2.9286857,3420
2.9492865,3421
2.954875,3422
2.9564793,3423
2.9562848,3424
2.9537413,3425
2.951565,3426
2.9414182,3427
2.9069474,3428
2.9057205,3429
2.8953204,3430
2.9260838,3431
2.9296913,3432
2.9811249,3433
2.9753678,3434
2.9873078,3435
2.9787557,3436
2.9829278,3437
2.968711,3438
2.9356,3439
2.9332445,3440
2.9321122,3441
2.9280288,3442
2.926596,3443
2.9527855,3444
2.971941,3445
2.9185402,3446
2.9129367,3447
2.9495056,3448
2.9299393,3449
2.936819,3450
2.938786,3451
2.9566483,3452
2.9399846,3453
2.91726,3454
2.8581321,3455
2.8410804,3456
2.8767428,3457
2.8574564,3458
2.87716,3459
2.899935,3460
2.8727307,3461
2.8648791,3462
2.8863068,3463
2.8866608,3464
2.9557123,3465
2.9663293,3466
2.984915,3467
2.9796321,3468
2.9470606,3469
2.959687,3470
2.9295628,3471
2.94543,3472
2.9338896,3473
2.9680877,3474
2.9547498,3475
2.9091437,3476
2.957478,3477
2.9262986,3478
2.9375653,3479
2.9025795,3480
2.887115,3481
2.890095,3482
2.8608022,3483
2.9333954,3484
2.9885705,3485
2.9301255,3486
2.963916,3487
2.9003296,3488
2.9246418,3489
2.870523,3490
2.898275,3491
2.898803,3492
2.8790097,3493
2.8845797,3494
2.8502076,3495
2.8994439,3496
2.8890734,3497
2.9063237,3498
2.9337034,3499
2.9183047,3500
2.9347448,3501
2.927329,3502
2.9320016,3503
2.896373,3504
2.8852384,3505
2.956249,3506
2.9126282,3507
2.887838,3508
2.889576,3509
2.921693,3510
2.9097788,3511
2.908128,3512
2.9062457,3513
2.931246,3514
2.8865037,3515
2.9321458,3516
2.944055,3517
2.9169724,3518
2.8680637,3519
2.9122589,3520
2.890261,3521
2.8951123,3522
2.8902857,3523
2.9382343,3524
2.9159725,3525
2.8775198,3526
2.9034069,3527
2.9302115,3528
2.91422,3529
2.851068,3530
2.9067712,3531
2.9262493,3532
2.910851,3533
2.8624752,3534
2.8724294,3535
2.9025521,3536
2.8947845,3537
2.8466866,3538
2.7561238,3539
2.7817988,3540
2.8278577,3541
2.7912335,3542
2.8331892,3543
2.8300302,3544
2.8597891,3545
2.8406622,3546
2.8578854,3547
2.8584914,3548
2.8302917,3549
2.8871264,3550
2.9055717,3551
2.8545668,3552
2.864967,3553
2.860526,3554
2.8240175,3555
2.8593218,3556
2.86451,3557
2.8777046,3558
2.8553884,3559
2.8919623,3560
2.8420115,3561
2.8675418,3562
2.860593,3563
2.8375607,3564
2.791708,3565
2.915535,3566
2.9449744,3567
2.9347675,3568
2.912788,3569
2.9658046,3570
2.9797866,3571
2.9748802,3572
2.9820533,3573
2.9560087,3574
2.9459755,3575
2.9375377,3576
2.9262917,3577
2.9175591,3578
2.9494195,3579
2.916435,3580
2.933093,3581
2.9353473,3582
2.9567883,3583
2.9411836,3584
2.9103873,3585
2.9530814,3586
2.9230103,3587
2.8993237,3588
2.901903,3589
2.933525,3590
2.9536312,3591
2.9101844,3592
2.9403713,3593
2.9686995,3594
2.9072778,3595
2.9259388,3596
2.8530314,3597
2.863666,3598
2.8036468,3599
2.843718,3600
2.8581896,3601
2.8559737,3602
2.861817,3603
2.8977144,3604
2.9045131,3605
2.8247907,3606
2.86238,3607
2.897051,3608
2.7815206,3609
2.7118359,3610
2.8156192,3611
2.7069528,3612
2.8254278,3613
2.7819512,3614
2.8221235,3615
2.7914374,3616
2.7485979,3617
2.8200932,3618
2.8166025,3619
2.9110441,3620
2.8629334,3621
2.8945823,3622
2.8854485,3623
2.7832386,3624
2.8359725,3625
2.8034801,3626
2.781023,3627
2.8127737,3628
2.7934499,3629
2.8217227,3630
2.6841187,3631
2.5344238,3632
2.6249833,3633
2.725916,3634
2.7465696,3635
2.8084702,3636
2.82241,3637
2.7621017,3638
2.7795327,3639
2.7960494,3640
2.733887,3641
2.7087228,3642
2.772281,3643
2.842414,3644
2.8865104,3645
2.7972648,3646
2.76298,3647
2.825648,3648
2.789592,3649
2.7598877,3650
2.7411423,3651
2.7459807,3652
2.750234,3653
2.7285347,3654
2.8383029,3655
2.7913904,3656
2.8440053,3657
2.7871456,3658
2.9079647,3659
2.7942023,3660
2.903798,3661
2.8232749,3662
2.8791451,3663
2.7910905,3664
2.8397355,3665
2.8551588,3666
2.852671,3667
2.8481872,3668
2.867516,3669
2.852147,3670
2.8625672,3671
2.8461604,3672
2.9159167,3673
2.608,3674
2.6955228,3675
2.7214794,3676
2.7123032,3677
2.7331274,3678
2.7954211,3679
2.7636425,3680
2.7985418,3681
2.8116221,3682
2.8235142,3683
2.7641866,3684
2.771816,3685
2.8496284,3686
2.865084,3687
2.8252838,3688
2.8101428,3689
2.7843485,3690
2.8127766,3691
2.8130527,3692
2.8319223,3693
2.841699,3694
2.886418,3695
2.8942387,3696
2.8597887,3697
2.9283113,3698
2.870282,3699
2.86711,3700
2.8550653,3701
2.855141,3702
2.8678155,3703
2.8702087,3704
2.8667006,3705
2.8624218,3706
2.858503,3707
2.8530045,3708
2.855502,3709
2.8530865,3710
2.8800802,3711
2.89154,3712
2.8792436,3713
2.8722417,3714
2.879009,3715
2.8696702,3716
2.8752964,3717
2.8586156,3718
2.8910482,3719
2.9073846,3720
2.8872998,3721
2.8822215,3722
2.8773537,3723
2.8993783,3724
2.902324,3725
2.9052408,3726
2.9017828,3727
2.9032006,3728
2.900762,3729
2.9007223,3730
2.9060576,3731
2.9055588,3732
2.9011972,3733
2.900781,3734
2.8997164,3735
2.9022045,3736
2.8951123,3737
2.8941886,3738
2.8904476,3739
2.891566,3740
2.9365857,3741
2.8943186,3742
2.871632,3743
2.8369198,3744
2.8022838,3745
2.8363395,3746
2.8526418,3747
2.896797,3748
2.9370968,3749
2.935014,3750
2.9348097,3751
2.9405682,3752
2.9406302,3753
2.9366455,3754
2.9427872,3755
2.936598,3756
2.9342835,3757
2.9359958,3758
2.9208453,3759
2.8777032,3760
2.9003935,3761
2.8802109,3762
2.8558493,3763
2.8654068,3764
2.85826,3765
2.8409343,3766
2.9189997,3767
2.8992114,3768
2.8704474,3769
2.8992226,3770
2.8961844,3771
2.897476,3772
2.9135873,3773
2.8577445,3774
2.9191377,3775
2.9396808,3776
2.9351118,3777
2.945866,3778
2.8978012,3779
2.8864403,3780
2.8917933,3781
2.8693006,3782
2.9039958,3783
2.858946,3784
2.8357174,3785
2.8438401,3786
2.822154,3787
2.9395893,3788
2.9070926,3789
2.9276738,3790
2.9216487,3791
2.9345152,3792
2.9215596,3793
2.956717,3794
2.9316244,3795
2.937112,3796
2.9152324,3797
2.9584959,3798
2.9688463,3799
2.931157,3800
2.9539363,3801
2.9244337,3802
2.9098604,3803
2.9254785,3804
2.9396613,3805
2.8822203,3806
2.932105,3807
2.9323864,3808
2.9390142,3809
2.9247508,3810
2.881099,3811
2.8579724,3812
2.8903298,3813
2.9072022,3814
2.8388755,3815
2.8634758,3816
2.8684838,3817
2.8861966,3818
2.8272645,3819
2.8144526,3820
2.8489997,3821
2.85345,3822
2.8762605,3823
2.8487754,3824
2.8653064,3825
2.8774517,3826
2.8487453,3827
2.8518574,3828
2.8615708,3829
2.8940415,3830
2.843454,3831
2.938375,3832
2.8536866,3833
2.855165,3834
2.8792152,3835
2.8688474,3836
2.9184668,3837
2.934392,3838
2.9009418,3839
2.9119253,3840
2.9370658,3841
2.9324706,3842
2.937985,3843
2.9340556,3844
2.933804,3845
2.9506054,3846
2.9380677,3847
2.8750741,3848
2.8844285,3849
2.8245497,3850
2.8555903,3851
2.793579,3852
2.827625,3853
2.8301196,3854
2.8496,3855
2.7785113,3856
2.8490424,3857
2.933413,3858
2.8861547,3859
2.9107602,3860
2.9172733,3861
2.8843498,3862
2.8721383,3863
2.8900526,3864
2.9273415,3865
2.8713968,3866
2.9248054,3867
2.8585603,3868
2.8429892,3869
2.9043167,3870
2.8914168,3871
2.9195209,3872
2.9037597,3873
2.9305336,3874
2.9226801,3875
2.8766332,3876
2.8629472,3877
2.9051588,3878
2.8848476,3879
2.8816411,3880
2.9242506,3881
2.9143589,3882
2.941503,3883
2.8427417,3884
2.8501577,3885
2.8530736,3886
2.8026624,3887
2.7118957,3888
2.810738,3889
2.7577493,3890
2.7688048,3891
2.7705088,3892
2.8228488,3893
2.8130853,3894
2.839705,3895
2.8659205,3896
2.8782434,3897
2.890774,3898
2.8806193,3899
2.8500469,3900
2.8860958,3901
2.9396527,3902
2.9340518,3903
2.9321096,3904
2.9131901,3905
2.9352937,3906
2.9137943,3907
2.9379137,3908
2.926854,3909
2.8901665,3910
2.8658848,3911
2.8871531,3912
2.8749259,3913
2.912885,3914
2.9233506,3915
2.913601,3916
2.8841698,3917
2.8823657,3918
2.9102924,3919
2.9050558,3920
2.8768308,3921
2.897574,3922
2.9046395,3923
2.8648698,3924
2.8715649,3925
2.7953205,3926
2.8428972,3927
2.8328218,3928
2.8663056,3929
2.8868382,3930
2.836444,3931
2.8667746,3932
2.87832,3933
2.8925066,3934
2.928647,3935
2.8484762,3936
2.9067075,3937
2.8375723,3938
2.8799343,3939
2.874869,3940
2.8772132,3941
2.9021661,3942
2.8545587,3943
2.8784986,3944
2.9545155,3945
2.9076672,3946
2.851446,3947
2.8972864,3948
2.8962843,3949
2.9016068,3950
2.8876035,3951
2.801669,3952
2.9029267,3953
2.8738778,3954
2.8812733,3955
2.9252257,3956
2.9431708,3957
2.9579701,3958
2.9060502,3959
2.9748414,3960
2.8904939,3961
2.9701169,3962
2.9731495,3963
2.9186583,3964
2.9383616,3965
2.9044573,3966
2.9246252,3967
2.913453,3968
2.9640114,3969
2.898974,3970
2.8818462,3971
2.9408631,3972
2.939754,3973
2.9088557,3974
2.889076,3975
2.8937778,3976
2.9029312,3977
2.8237052,3978
2.926936,3979
2.9114356,3980
2.9374132,3981
2.8571854,3982
2.9293993,3983
2.8571212,3984
2.8931744,3985
2.833354,3986
2.8977602,3987
2.7151086,3988
2.7982645,3989
2.838293,3990
2.8387702,3991
2.8544838,3992
2.9116504,3993
2.8644817,3994
2.866983,3995
2.844624,3996
2.8628232,3997
2.808169,3998
2.7789588,3999
2.8015609,4000
2.8637824,4001
2.7893229,4002
2.8311872,4003
2.800498,4004
2.761797,4005
2.862168,4006
2.8484445,4007
2.7077098,4008
2.7588012,4009
2.7355056,4010
2.7832088,4011
2.8277278,4012
2.7746372,4013
2.7807198,4014
2.7910557,4015
2.8060985,4016
2.798445,4017
2.754086,4018
2.740577,4019
2.789017,4020
2.9551811,4021
2.970175,4022
2.9617112,4023
2.9653676,4024
2.9582286,4025
2.9544623,4026
2.9202375,4027
2.9482958,4028
2.9551814,4029
2.933834,4030
2.9319177,4031
2.9224048,4032
2.9127812,4033
2.8903134,4034
2.9178958,4035
2.8757644,4036
2.8976846,4037
2.898422,4038
2.8973966,4039
2.9292781,4040
2.9143872,4041
2.9105997,4042
2.8803008,4043
2.8741672,4044
2.8098595,4045
2.850637,4046
2.8562677,4047
2.8878763,4048
2.8605733,4049
2.8904457,4050
2.9359102,4051
2.9183793,4052
2.9422786,4053
2.927104,4054
2.8996947,4055
2.9222162,4056
2.8949077,4057
2.9401367,4058
2.8920608,4059
2.8786635,4060
2.8956316,4061
2.866389,4062
2.9119287,4063
2.8872821,4064
2.9063702,4065
2.905912,4066
2.8688865,4067
2.9426887,4068
2.9730995,4069
2.9688184,4070
2.9728398,4071
2.968418,4072
2.9700885,4073
2.9590628,4074
2.9414165,4075
2.9366305,4076
2.9304204,4077
2.9526565,4078
2.9376328,4079
2.909904,4080
2.9309497,4081
2.8945076,4082
2.9613874,4083
2.9163709,4084
2.8948843,4085
2.8591897,4086
2.907864,4087
2.8563564,4088
2.843485,4089
2.884372,4090
2.869206,4091
2.7844596,4092
2.8008678,4093
2.8417728,4094
2.8691883,4095
2.891584,4096
2.926624,4097
2.9058213,4098
2.944442,4099
2.9765542,4100
2.9647417,4101
2.9521112,4102
2.9742754,4103
2.9555056,4104
2.9519336,4105
2.931152,4106
2.9543593,4107
2.9532197,4108
2.9687505,4109
2.9315002,4110
2.9587502,4111
2.9291134,4112
2.9241996,4113
2.8861885,4114
2.8898602,4115
2.9425514,4116
2.9460258,4117
2.9616005,4118
2.9655907,4119
2.9762363,4120
2.972651,4121
2.9794326,4122
2.9643717,4123
2.9617074,4124
2.9558988,4125
2.943153,4126
2.9677255,4127
2.9667675,4128
2.9306686,4129
2.9389434,4130
2.9344175,4131
2.9060276,4132
2.9410563,4133
2.92913,4134
2.8945308,4135
2.8538122,4136
2.8785357,4137
2.8712242,4138
2.8617156,4139
2.8694665,4140
2.8027608,4141
2.9054997,4142
2.9536607,4143
2.906948,4144
2.903669,4145
2.8915913,4146
2.916231,4147
2.8645678,4148
2.9032447,4149
2.9044003,4150
2.932289,4151
2.8514936,4152
2.8845274,4153
2.9024174,4154
2.9518485,4155
2.905452,4156
2.8755858,4157
2.899497,4158
2.8737755,4159
2.8747313,4160
2.8724601,4161
2.927444,4162
2.873872,4163
2.9410145,4164
2.9796417,4165
2.9708905,4166
2.957705,4167
2.977027,4168
2.973527,4169
2.9707913,4170
2.9715893,4171
3.0006425,4172
2.9810166,4173
2.941903,4174
2.9512022,4175
2.9231148,4176
2.9195342,4177
2.946104,4178
2.9107776,4179
2.9408247,4180
2.9585044,4181
2.9524403,4182
2.9582138,4183
2.95786,4184
2.951645,4185
2.9404955,4186
2.9374151,4187
2.933824,4188
2.9592762,4189
2.9240696,4190
2.9267886,4191
2.9359171,4192
2.970131,4193
2.8911765,4194
2.9494038,4195
2.9635391,4196
2.9693706,4197
2.9645202,4198
2.970116,4199
2.958246,4200
2.941371,4201
2.9312477,4202
2.9402664,4203
2.940057,4204
2.9307468,4205
2.936744,4206
2.9444396,4207
2.9576726,4208
2.9356332,4209
2.90413,4210
2.9045317,4211
2.908122,4212
2.9582791,4213
2.9538918,4214
2.9017467,4215
2.6453524,4216
2.7004125,4217
2.7133303,4218
2.74244,4219
2.6757464,4220
2.7391217,4221
2.7150695,4222
2.7099438,4223
2.767345,4224
2.6997492,4225
2.7877455,4226
2.7884018,4227
2.83335,4228
2.6583796,4229
2.9020534,4230
2.8815575,4231
2.8509738,4232
2.9307442,4233
2.8863842,4234
2.8326268,4235
2.7421396,4236
2.69348,4237
2.7657259,4238
2.806989,4239
2.7928276,4240
2.823783,4241
2.8410327,4242
2.8176687,4243
2.7886302,4244
2.8016212,4245
2.732628,4246
2.7494833,4247
2.8071458,4248
2.649614,4249
2.694249,4250
2.721778,4251
2.7391028,4252
2.7632475,4253
2.75364,4254
2.821889,4255
2.8394485,4256
2.8607335,4257
2.8590944,4258
2.903255,4259
2.86607,4260
2.8922367,4261
2.8728192,4262
2.8719196,4263
2.906287,4264
2.914993,4265
2.8829162,4266
2.9092886,4267
2.9325197,4268
2.918308,4269
2.93121,4270
2.9210105,4271
2.8781285,4272
2.8832889,4273
2.7855103,4274
2.736445,4275
2.7801838,4276
2.81615,4277
2.7952135,4278
2.8439221,4279
2.8448775,4280
2.8578908,4281
2.8937504,4282
2.879815,4283
2.9413412,4284
2.9407024,4285
2.939355,4286
2.970969,4287
2.9267898,4288
2.9092803,4289
2.8985054,4290
2.8925195,4291
2.9166214,4292
2.8803833,4293
2.8939517,4294
2.9103332,4295
2.8590705,4296
2.8363883,4297
2.830938,4298
2.8563516,4299
2.8409238,4300
2.8172846,4301
2.8906262,4302
2.8849733,4303
2.866893,4304
2.8980713,4305
2.9037738,4306
2.9255335,4307
2.913834,4308
2.9129562,4309
2.9144523,4310
2.861691,4311
2.897085,4312
2.8353872,4313
2.9120398,4314
2.8789577,4315
2.8374069,4316
2.907033,4317
2.8414743,4318
2.7739186,4319
2.891464,4320
2.8520842,4321
2.7856143,4322
2.833263,4323
2.8240302,4324
2.843796,4325
2.8519046,4326
2.79108,4327
2.8138032,4328
2.8112752,4329
2.7998135,4330
2.7924194,4331
2.7977743,4332
2.8410115,4333
2.8433025,4334
2.8107662,4335
2.816255,4336
2.8273683,4337
2.8644283,4338
2.7962303,4339
2.7365317,4340
2.860089,4341
2.849367,4342
2.866284,4343
2.866597,4344
2.9256551,4345
2.9386425,4346
2.919867,4347
2.9213936,4348
2.9271824,4349
2.9139833,4350
2.8983276,4351
2.895021,4352
2.883422,4353
2.9103322,4354
2.8585057,4355
2.868046,4356
2.8590782,4357
2.8440583,4358
2.8683772,4359
2.9296107,4360
2.8930428,4361
2.7984583,4362
2.8124495,4363
2.8384776,4364
2.780805,4365
2.7549927,4366
2.774552,4367
2.785303,4368
2.8311155,4369
2.7441142,4370
2.7292478,4371
2.7748911,4372
2.7833912,4373
2.7894924,4374
2.7925436,4375
2.8132367,4376
2.8284714,4377
2.836721,4378
2.803077,4379
2.870635,4380
2.8201082,4381
2.8432853,4382
2.8410866,4383
2.8792217,4384
2.8576283,4385
2.8231046,4386
2.9015315,4387
2.8886273,4388
2.8611329,4389
2.8569992,4390
2.8733273,4391
2.8668792,4392
2.875342,4393
2.911217,4394
2.8658144,4395
2.8505507,4396
2.867215,4397
2.8405173,4398
2.8754172,4399
2.8512995,4400
2.8698251,4401
2.9017735,4402
2.8615315,4403
2.8871026,4404
2.864712,4405
2.8945668,4406
2.8802907,4407
2.8959737,4408
2.9113843,4409
2.8427222,4410
2.74783,4411
2.772432,4412
2.8142054,4413
2.8503582,4414
2.7548544,4415
2.8089807,4416
2.8196394,4417
2.816381,4418
2.7930474,4419
2.861809,4420
2.871783,4421
2.8967144,4422
2.9242117,4423
2.885367,4424
2.8548687,4425
2.8808377,4426
2.8105097,4427
2.8164227,4428
2.833354,4429
2.8394039,4430
2.7972767,4431
2.7912645,4432
2.787602,4433
2.7879715,4434
2.80923,4435
2.8139954,4436
2.8206675,4437
2.8331301,4438
2.8472114,4439
2.8620634,4440
2.843395,4441
2.8770318,4442
2.861592,4443
2.8732858,4444
2.8799655,4445
2.8539307,4446
2.8165457,4447
2.832293,4448
2.7960665,4449
2.80961,4450
2.8118103,4451
2.8586142,4452
2.8541763,4453
2.8174627,4454
2.8386097,4455
2.8341126,4456
2.8470094,4457
2.8556983,4458
2.8134959,4459
2.7886784,4460
2.804625,4461
2.8431284,4462
2.8633394,4463
2.8549285,4464
2.8336892,4465
2.8253865,4466
2.894289,4467
2.845565,4468
2.8626206,4469
2.8527622,4470
2.8834243,4471
2.8777301,4472
2.856179,4473
2.8568597,4474
2.8659544,4475
2.852931,4476
2.8794262,4477
2.9004025,4478
2.8633413,4479
2.8520017,4480
2.8733516,4481
2.8753474,4482
2.8633795,4483
2.8653724,4484
2.8680823,4485
2.8451807,4486
2.8577194,4487
2.8320713,4488
2.783774,4489
2.9253373,4490
2.9293394,4491
2.9297552,4492
2.9190714,4493
2.9365003,4494
2.9377217,4495
2.9379206,4496
2.939595,4497
2.9342132,4498
2.9087198,4499
2.9079666,4500
2.93665,4501
2.924712,4502
2.9205685,4503
2.9222505,4504
2.8949995,4505
2.8381214,4506
2.8025043,4507
2.7784393,4508
2.8392231,4509
2.8588164,4510
2.8693597,4511
2.8098927,4512
2.8537397,4513
2.8382566,4514
2.8457959,4515
2.8308651,4516
2.8170497,4517
2.816067,4518
2.7907104,4519
2.878034,4520
2.8268466,4521
2.7688165,4522
2.8686395,4523
2.8170226,4524
2.8860373,4525
2.8622584,4526
2.8927705,4527
2.868535,4528
2.828415,4529
2.8139138,4530
2.813001,4531
2.800136,4532
2.8674364,4533
2.830106,4534
2.8620918,4535
2.8682923,4536
2.8840108,4537
2.8413575,4538
2.8650315,4539
2.8161304,4540
2.8062606,4541
2.8428142,4542
2.8005219,4543
2.8484747,4544
2.8369958,4545
2.8342118,4546
2.876544,4547
2.7929575,4548
2.8127165,4549
2.7479887,4550
2.8617723,4551
2.8071375,4552
2.823515,4553
2.8083324,4554
2.8003876,4555
2.8371203,4556
2.8893635,4557
2.930641,4558
2.919452,4559
2.8823707,4560
2.9157526,4561
2.837428,4562
2.8652287,4563
2.8491602,4564
2.8105862,4565
2.8974237,4566
2.9345086,4567
2.9286451,4568
2.9274468,4569
2.8575428,4570
2.9212708,4571
2.8804538,4572
2.8714187,4573
2.870159,4574
2.8704846,4575
2.8882174,4576
2.8599997,4577
2.8630068,4578
2.8446386,4579
2.876567,4580
2.9338362,4581
2.8858192,4582
2.9240549,4583
2.9539404,4584
2.9215927,4585
2.9082742,4586
2.9453635,4587
2.9265244,4588
2.914556,4589
2.937304,4590
2.9141686,4591
2.9270546,4592
2.892499,4593
2.9258437,4594
2.882642,4595
2.8826566,4596
2.8902137,4597
2.853411,4598
2.8378344,4599
2.8415303,4600
2.8790367,4601
2.8993826,4602
2.968657,4603
2.9741342,4604
2.9376276,4605
2.950545,4606
2.9610288,4607
2.982254,4608
2.9279435,4609
2.9771502,4610
2.9594934,4611
2.944666,4612
2.9314182,4613
2.9556324,4614
2.9032981,4615
2.905888,4616
2.9626296,4617
2.924743,4618
2.8917477,4619
2.9553277,4620
2.9401522,4621
2.9733963,4622
2.916705,4623
2.9370055,4624
2.8730612,4625
2.9530697,4626
2.9288714,4627
2.934083,4628
2.9551566,4629
2.877789,4630
2.941721,4631
2.93237,4632
2.93855,4633
2.9466994,4634
2.8927333,4635
2.9100459,4636
2.867882,4637
2.9038115,4638
2.9274907,4639
2.911232,4640
2.9380016,4641
2.9485276,4642
2.9103265,4643
2.9279094,4644
2.940721,4645
2.935898,4646
2.9578872,4647
2.9663365,4648
2.917739,4649
2.9434066,4650
2.9431622,4651
2.9396245,4652
2.9466288,4653
2.904915,4654
2.9310029,4655
2.9103847,4656
2.915905,4657
2.9279745,4658
2.9529362,4659
2.9214573,4660
2.9209962,4661
2.9525113,4662
2.9340458,4663
2.9272408,4664
2.935238,4665
2.9373333,4666
2.946287,4667
2.9557068,4668
2.932043,4669
2.9390616,4670
2.9315073,4671
2.8780234,4672
2.8972876,4673
2.9289327,4674
2.9617152,4675
2.9600391,4676
2.9471269,4677
2.941386,4678
2.9274676,4679
2.9255998,4680
2.9298377,4681
2.91767,4682
2.9440773,4683
2.9351554,4684
2.9439387,4685
2.9405124,4686
2.9047945,4687
2.9353578,4688
2.938079,4689
2.9147332,4690
2.8884916,4691
2.9069648,4692
2.9081578,4693
2.9809968,4694
2.9795482,4695
2.9818685,4696
2.9807684,4697
2.9786432,4698
2.9822235,4699
2.9567163,4700
2.9342005,4701
2.935557,4702
2.959476,4703
2.9533591,4704
2.9586835,4705
2.9299872,4706
2.9182665,4707
2.9351647,4708
2.9527943,4709
2.9415462,4710
2.9402313,4711
2.9498289,4712
2.9445825,4713
2.9394476,4714
2.9107957,4715
2.8838336,4716
2.971702,4717
2.9445567,4718
2.8995552,4719
2.9418862,4720
2.9662442,4721
2.93334,4722
2.9566278,4723
2.9412677,4724
2.9603677,4725
2.9505808,4726
2.9672184,4727
2.9552217,4728
2.9402976,4729
2.924342,4730
2.8948722,4731
2.9189012,4732
2.9273334,4733
2.8710988,4734
2.9179974,4735
2.888447,4736
2.8884687,4737
2.911123,4738
2.9089828,4739
2.9250817,4740
2.9204235,4741
2.8794677,4742
2.9005613,4743
2.9126241,4744
2.9399235,4745
2.9503043,4746
2.9198027,4747
2.958887,4748
2.8821044,4749
2.8690636,4750
2.8608818,4751
2.9034245,4752
2.9052253,4753
2.896888,4754
2.9265332,4755
2.91346,4756
2.9263465,4757
2.9650738,4758
2.9372308,4759
2.9603348,4760
2.9397671,4761
2.9650254,4762
2.9708648,4763
2.94187,4764
2.9740787,4765
2.956689,4766
2.9346495,4767
2.910526,4768
2.9324358,4769
2.9700785,4770
2.9210942,4771
2.9545772,4772
2.9782941,4773
2.89519,4774
2.9460669,4775
2.9184723,4776
2.9015195,4777
2.9302473,4778
2.89014,4779
2.9087827,4780
2.9290974,4781
2.9010282,4782
2.8899846,4783
2.9622574,4784
2.9428406,4785
2.9333003,4786
2.918595,4787
2.929875,4788
2.9198537,4789
2.942311,4790
2.94436,4791
2.90685,4792
2.9032495,4793
2.9318974,4794
2.8907642,4795
2.826956,4796
2.8501916,4797
2.8188736,4798
2.888839,4799
2.8811433,4800
2.8716369,4801
2.9498417,4802
2.873594,4803
2.948998,4804
2.9284391,4805
2.9120872,4806
2.9538414,4807
2.963926,4808
2.9221737,4809
2.8908122,4810
2.917099,4811
2.8696723,4812
2.9030735,4813
2.8997586,4814
2.8714998,4815
2.9100726,4816
2.8640614,4817
2.9000185,4818
2.8375568,4819
2.7363272,4820
2.9356165,4821
2.898991,4822
2.8994992,4823
2.9379642,4824
2.9546852,4825
2.9787817,4826
2.9736428,4827
2.966146,4828
2.9048104,4829
2.9087741,4830
2.8828626,4831
2.894083,4832
2.8961177,4833
2.9394906,4834
2.9175627,4835
2.9260342,4836
2.912733,4837
2.9379683,4838
2.8888402,4839
2.89032,4840
2.8839793,4841
2.886371,4842
2.8574963,4843
2.904776,4844
2.919757,4845
2.8752232,4846
2.9415002,4847
2.9151566,4848
2.8983722,4849
2.9020455,4850
2.9156759,4851
2.8801727,4852
2.869365,4853
2.7983954,4854
2.83873,4855
2.7866552,4856
2.864936,4857
2.869186,4858
2.8765156,4859
2.900971,4860
2.8612456,4861
2.8950987,4862
2.871207,4863
2.8720157,4864
2.9170403,4865
2.8053503,4866
2.6643772,4867
2.786451,4868
2.7279792,4869
2.8459582,4870
2.7327433,4871
2.7397716,4872
2.7751644,4873
2.7375255,4874
2.7151175,4875
2.728336,4876
2.8042521,4877
2.8429627,4878
2.8506227,4879
2.8482637,4880
2.7160594,4881
2.7969623,4882
2.8306296,4883
2.7180424,4884
2.6931515,4885
2.6868484,4886
2.737327,4887
2.727967,4888
2.7105136,4889
2.7718914,4890
2.7379043,4891
2.563674,4892
2.656106,4893
2.7416935,4894
2.7764475,4895
2.8001475,4896
2.8470027,4897
2.7998884,4898
2.7943082,4899
2.7396092,4900
2.699324,4901
2.6119235,4902
2.6903033,4903
2.7997534,4904
2.7862215,4905
2.7606056,4906
2.7769992,4907
2.7967124,4908
2.7204103,4909
2.7118442,4910
2.7594042,4911
2.6899552,4912
2.731529,4913
2.824253,4914
2.7343864,4915
2.8492267,4916
2.7949548,4917
2.8585205,4918
2.888622,4919
2.8495579,4920
2.8094141,4921
2.8030467,4922
2.8016474,4923
2.814481,4924
2.8023944,4925
2.8025198,4926
2.8477094,4927
2.798101,4928
2.8198485,4929
2.8048463,4930
2.8006208,4931
2.7975256,4932
2.7836084,4933
