@RELATION 'Music feature'
%rows=1
%columns=9770
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Root mean square' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.4807106632,2309
0.7138067262,2310
0.4995122883,2311
0.4926016655,2312
0.3946870215,2313
0.395841572,2314
0.7988547565,2315
0.5570478887,2316
0.3871010626,2317
0.368306566,2318
0.2744894431,2319
0.6775844538,2320
0.7169564314,2321
0.5662885149,2322
0.4159217439,2323
0.3595195798,2324
0.6106877978,2325
0.7351128298,2326
0.4648486035,2327
0.3797368348,2328
0.4211778193,2329
0.3763415025,2330
0.7287065898,2331
0.6954825987,2332
0.3799876752,2333
0.3370936303,2334
0.388802778,2335
0.4560070116,2336
0.7532680211,2337
0.5162624173,2338
0.4228486609,2339
0.345795711,2340
0.4039113029,2341
0.7492279183,2342
0.4880738391,2343
0.5059010216,2344
0.4047083349,2345
0.3219667294,2346
0.6586336685,2347
0.6844254114,2348
0.4640074242,2349
0.3295229986,2350
0.3108949687,2351
0.4994732024,2352
0.8105121711,2353
0.4186733732,2354
0.4286544932,2355
0.3196286019,2356
0.3574407986,2357
0.6750368279,2358
0.7293953416,2359
0.5457876979,2360
0.4067379709,2361
0.2977213222,2362
0.6232716975,2363
0.6544269603,2364
0.4991359741,2365
0.4164661257,2366
0.3360294122,2367
0.4388859274,2368
0.7569408106,2369
0.6218173458,2370
0.5642216048,2371
0.3844845237,2372
0.3767863641,2373
0.7850015787,2374
0.561420458,2375
0.6483887754,2376
0.3918443283,2377
0.3159969019,2378
0.4609730898,2379
0.8014477335,2380
0.4927849085,2381
0.5389857677,2382
0.4976593618,2383
0.4438266041,2384
0.7490466365,2385
0.557088364,2386
0.5348154788,2387
0.4564448642,2388
0.4821128132,2389
0.6048302741,2390
0.7785580907,2391
0.484686465,2392
0.4327557593,2393
0.386267541,2394
0.6522757161,2395
0.765089933,2396
0.5083269678,2397
0.4817474812,2398
0.4816528327,2399
0.5183661429,2400
0.5895376947,2401
0.6170452036,2402
0.4919413847,2403
0.4651188325,2404
0.3351162815,2405
0.5944190568,2406
0.6411105016,2407
0.424088781,2408
0.4283024267,2409
0.4358114765,2410
0.5183443584,2411
0.8250008479,2412
0.6113587393,2413
0.5515432921,2414
0.3992444736,2415
0.3084098214,2416
0.6143521596,2417
0.6334747343,2418
0.4327564561,2419
0.3917203453,2420
0.3523003286,2421
0.452028044,2422
0.8188171159,2423
0.4459894572,2424
0.6484949722,2425
0.4205283946,2426
0.4442387295,2427
0.704423537,2428
0.6049678157,2429
0.5589678125,2430
0.4337882,2431
0.4703197244,2432
0.6990186345,2433
0.7425778184,2434
0.5148667291,2435
0.5209935358,2436
0.3852555564,2437
0.5421518091,2438
0.7661207325,2439
0.5257856735,2440
0.4923668998,2441
0.3370740303,2442
0.2700836904,2443
0.534285638,2444
0.7446435769,2445
0.6031513457,2446
0.4862048289,2447
0.4368520997,2448
0.5923397159,2449
0.7802779826,2450
0.4890441956,2451
0.5576819364,2452
0.4404641452,2453
0.448860022,2454
0.7251212529,2455
0.6256151744,2456
0.5198618798,2457
0.3987940209,2458
0.3575797541,2459
0.684585969,2460
0.5733912737,2461
0.3836392201,2462
0.3600178432,2463
0.3112927216,2464
0.3551611236,2465
0.7162849897,2466
0.6458007211,2467
0.6124548935,2468
0.5129543085,2469
0.5972966306,2470
0.7133142872,2471
0.4601871593,2472
0.3942388634,2473
0.3467782892,2474
0.2805300403,2475
0.6661648738,2476
0.7264093679,2477
0.5534442192,2478
0.4399083354,2479
0.2947230043,2480
0.5675701514,2481
0.7771568928,2482
0.5130468706,2483
0.5495898006,2484
0.4551255336,2485
0.3252662352,2486
0.5410883394,2487
0.6459326324,2488
0.5358575928,2489
0.4893502426,2490
0.29279438,2491
0.6218402153,2492
0.6902274798,2493
0.5670298047,2494
0.4337792474,2495
0.3227021579,2496
0.4127211448,2497
0.7428484549,2498
0.5838218109,2499
0.4986273545,2500
0.3188669527,2501
0.3119153977,2502
0.6979119707,2503
0.5701997646,2504
0.500210302,2505
0.4144047432,2506
0.2825441259,2507
0.5494383744,2508
0.7889566081,2509
0.4873126593,2510
0.49286457,2511
0.285305543,2512
0.4181708385,2513
0.7692717839,2514
0.5645651465,2515
0.5075173932,2516
0.4166724613,2517
0.3190646657,2518
0.5604210496,2519
0.7434586358,2520
0.5280472563,2521
0.5399876989,2522
0.4020546778,2523
0.4155408266,2524
0.7108742721,2525
0.5365082068,2526
0.3994805295,2527
0.3716885531,2528
0.3311804303,2529
0.482235582,2530
0.6676244142,2531
0.6522279315,2532
0.6880206894,2533
0.5031796674,2534
0.4459895734,2535
0.7972160877,2536
0.6173451261,2537
0.5023085395,2538
0.4381128012,2539
0.3693589082,2540
0.5981446217,2541
0.7984002953,2542
0.4506282272,2543
0.4443809419,2544
0.3778362839,2545
0.4395054254,2546
0.769937565,2547
0.5883568052,2548
0.4176264645,2549
0.3904923599,2550
0.3819474672,2551
0.7260844975,2552
0.726697006,2553
0.6172918843,2554
0.4975784281,2555
0.3019973831,2556
0.6286540869,2557
0.7747190296,2558
0.6163182303,2559
0.6487864019,2560
0.4586820216,2561
0.3987992012,2562
0.7968739632,2563
0.5730295825,2564
0.5372463361,2565
0.3379589426,2566
0.3261770396,2567
0.5880003171,2568
0.6289794007,2569
0.4978024942,2570
0.3911019291,2571
0.4140889744,2572
0.6232007459,2573
0.6738010788,2574
0.5827508977,2575
0.5416925073,2576
0.444952703,2577
0.438132067,2578
0.7722110357,2579
0.6909196349,2580
0.5641153199,2581
0.4431708217,2582
0.3656916838,2583
0.7265719083,2584
0.7069115382,2585
0.3926618832,2586
0.2904536861,2587
0.2535440702,2588
0.4988644555,2589
0.7737330532,2590
0.5300356276,2591
0.4498707155,2592
0.4304555606,2593
0.4001745394,2594
0.6128488474,2595
0.681544966,2596
0.4826493671,2597
0.4659263246,2598
0.413716344,2599
0.6874136644,2600
0.7127505317,2601
0.4137522649,2602
0.3297403327,2603
0.2753908012,2604
0.6126357121,2605
0.7227394829,2606
0.4484309423,2607
0.4612528207,2608
0.3374492769,2609
0.3367801076,2610
0.7950261933,2611
0.4866086743,2612
0.5923982183,2613
0.3235822003,2614
0.3052294923,2615
0.6822548951,2616
0.5383309759,2617
0.4894272881,2618
0.4997923602,2619
0.3544158427,2620
0.5986083564,2621
0.7719932379,2622
0.4814237192,2623
0.4737725552,2624
0.4010282891,2625
0.552660959,2626
0.7779652358,2627
0.3891797693,2628
0.6292484034,2629
0.4262246868,2630
0.5066767077,2631
0.7452144379,2632
0.6753962627,2633
0.532987511,2634
0.3822715042,2635
0.3037507999,2636
0.5936202291,2637
0.7654204877,2638
0.4251031223,2639
0.2630356042,2640
0.3946792308,2641
0.395052555,2642
0.7431446644,2643
0.5361258638,2644
0.5596743619,2645
0.475278952,2646
0.4423902731,2647
0.7727193798,2648
0.5154523767,2649
0.5424853574,2650
0.3528826968,2651
0.3429489753,2652
0.6355166061,2653
0.6683868057,2654
0.5346216497,2655
0.6068343103,2656
0.5531568991,2657
0.5434223044,2658
0.7604079719,2659
0.4948030938,2660
0.4517719034,2661
0.5015427728,2662
0.4325261067,2663
0.7352466339,2664
0.7087897806,2665
0.3999521781,2666
0.4075590258,2667
0.4085149065,2668
0.5461603443,2669
0.7698846387,2670
0.5208224485,2671
0.3690357243,2672
0.3377662067,2673
0.4642820771,2674
0.7264834332,2675
0.6235643323,2676
0.5703892994,2677
0.6164060017,2678
0.5412754499,2679
0.6668033296,2680
0.6719210032,2681
0.4363600215,2682
0.4176954198,2683
0.3870830677,2684
0.5919021073,2685
0.6911657292,2686
0.494264467,2687
0.5055926473,2688
0.4920208408,2689
0.5449749785,2690
0.7906536648,2691
0.4769090328,2692
0.6016587432,2693
0.5525377459,2694
0.4687599618,2695
0.7259148913,2696
0.6941186361,2697
0.5472314791,2698
0.3827521483,2699
0.3291283817,2700
0.3669233564,2701
0.7255747254,2702
0.6750344323,2703
0.6680872226,2704
0.666127456,2705
0.5839777115,2706
0.6635197799,2707
0.6825143928,2708
0.5113551749,2709
0.4161255436,2710
0.4015854016,2711
0.4988549383,2712
0.6946044806,2713
0.4372779179,2714
0.4208788744,2715
0.3753541977,2716
0.3403743822,2717
0.7115153541,2718
0.6129897944,2719
0.5412237376,2720
0.3761006285,2721
0.2913957069,2722
0.5627786263,2723
0.775162134,2724
0.4728509589,2725
0.4623787906,2726
0.3323903632,2727
0.4366121173,2728
0.7990041128,2729
0.549786199,2730
0.515581853,2731
0.3532046963,2732
0.3469800688,2733
0.6610867238,2734
0.6783537894,2735
0.4821838955,2736
0.3550039257,2737
0.2577355929,2738
0.4361101336,2739
0.7804345989,2740
0.5168714369,2741
0.5076431555,2742
0.277318856,2743
0.319156374,2744
0.6878154205,2745
0.6396279064,2746
0.5130240491,2747
0.4125145931,2748
0.3068090296,2749
0.6103215262,2750
0.7473507519,2751
0.5577924328,2752
0.4380149391,2753
0.3740191458,2754
0.3706712043,2755
0.8150492905,2756
0.6562987212,2757
0.543144392,2758
0.3155832755,2759
0.266554128,2760
0.6533102593,2761
0.6671483911,2762
0.43004018,2763
0.3485321569,2764
0.2625907479,2765
0.4822724336,2766
0.7793750596,2767
0.5110144724,2768
0.4076662305,2769
0.3337159506,2770
0.6271860518,2771
0.8030583529,2772
0.4829646393,2773
0.4996914983,2774
0.4269003725,2775
0.4282120283,2776
0.7258045301,2777
0.6424743328,2778
0.428680938,2779
0.4075305712,2780
0.3215178572,2781
0.4567960767,2782
0.8197994718,2783
0.4077035319,2784
0.4547895803,2785
0.3951343549,2786
0.3627753549,2787
0.6705623029,2788
0.6887163698,2789
0.5208327694,2790
0.3682410019,2791
0.3142345952,2792
0.7197339371,2793
0.75480438,2794
0.468816245,2795
0.4219013802,2796
0.4006088067,2797
0.3913561146,2798
0.4811182533,2799
0.5039551905,2800
0.4135092127,2801
0.3913420128,2802
0.2860163764,2803
0.5157200639,2804
0.7374420794,2805
0.4950041071,2806
0.5000113992,2807
0.4511233928,2808
0.4034388508,2809
0.4433469542,2810
0.4217244588,2811
0.384481532,2812
0.3814876862,2813
0.3350506134,2814
0.3559773145,2815
0.345598526,2816
0.3561147185,2817
0.3407396051,2818
0.3614001412,2819
0.3617323608,2820
0.3355014169,2821
0.3408965565,2822
0.3179267139,2823
0.322501082,2824
0.3218782882,2825
0.3147233725,2826
0.3168945954,2827
0.3455775008,2828
0.3136067153,2829
0.3032975363,2830
0.3195507191,2831
0.5840593378,2832
0.3916157431,2833
0.3916922696,2834
0.3573934308,2835
0.3331635494,2836
0.597706068,2837
0.5755944023,2838
0.494541133,2839
0.4263274539,2840
0.3571918829,2841
0.6165207598,2842
0.5330857824,2843
0.4163033665,2844
0.3431223127,2845
0.3721098207,2846
0.3937811693,2847
0.6715416443,2848
0.6679134666,2849
0.4780562058,2850
0.4694800818,2851
0.5456738337,2852
0.7656209416,2853
0.594164003,2854
0.5000734489,2855
0.455505852,2856
0.3972584319,2857
0.6573458003,2858
0.723975143,2859
0.5686375437,2860
0.5161120621,2861
0.4615197813,2862
0.6204491137,2863
0.7045316292,2864
0.4795735684,2865
0.4688855695,2866
0.4851189043,2867
0.6152104937,2868
0.7399955278,2869
0.4612770161,2870
0.443677205,2871
0.4918397573,2872
0.5053400854,2873
0.7985698688,2874
0.5450110753,2875
0.4510655566,2876
0.2564375979,2877
0.3700923413,2878
0.6883909883,2879
0.6541504429,2880
0.5306511337,2881
0.4844280065,2882
0.4404001605,2883
0.7114326021,2884
0.7037145687,2885
0.6175897557,2886
0.5001652717,2887
0.5281202169,2888
0.6469670397,2889
0.7335095859,2890
0.5594164753,2891
