@RELATION 'Music feature'
%rows=1
%columns=12922
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Distances in phase domain' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.08957127,3368
0.070886545,3369
0.15463041,3370
0.41496074,3371
0.323692,3372
0.17574999,3373
0.13271874,3374
0.104836866,3375
0.097688146,3376
0.08141309,3377
0.06936431,3378
0.07166903,3379
0.3529766,3380
0.26624414,3381
0.2230123,3382
0.15972108,3383
0.14096074,3384
0.11903144,3385
0.104986824,3386
0.084038034,3387
0.08423477,3388
0.33139905,3389
0.40092266,3390
0.22815423,3391
0.13864243,3392
0.107769586,3393
0.08851693,3394
0.067123,3395
0.05558243,3396
0.03621164,3397
0.23450129,3398
0.24851957,3399
0.21002871,3400
0.17469057,3401
0.14493297,3402
0.11588628,3403
0.11784375,3404
0.09535572,3405
0.07262489,3406
0.19117261,3407
0.40149462,3408
0.31685293,3409
0.15912265,3410
0.11766642,3411
0.10626275,3412
0.10511438,3413
0.092376865,3414
0.06967251,3415
0.11076992,3416
0.354835,3417
0.26131186,3418
0.2130764,3419
0.15319037,3420
0.13593268,3421
0.113942645,3422
0.082963035,3423
0.0823992,3424
0.06559698,3425
0.38211253,3426
0.4104194,3427
0.20414102,3428
0.13811159,3429
0.10526523,3430
0.09474331,3431
0.06595078,3432
0.054293387,3433
0.039341602,3434
0.2386691,3435
0.24770875,3436
0.21412867,3437
0.15814802,3438
0.14257528,3439
0.11919033,3440
0.113017276,3441
0.08940222,3442
0.059814412,3443
0.21850471,3444
0.3863782,3445
0.28829283,3446
0.1467439,3447
0.1200872,3448
0.118437275,3449
0.114874765,3450
0.10532108,3451
0.07931689,3452
0.15382743,3453
0.29109508,3454
0.27167356,3455
0.20563622,3456
0.16449495,3457
0.13599694,3458
0.11858728,3459
0.08696274,3460
0.067597225,3461
0.07595601,3462
0.38977423,3463
0.35992578,3464
0.19763412,3465
0.1561977,3466
0.12107044,3467
0.10175903,3468
0.07706216,3469
0.06473269,3470
0.050490107,3471
0.24732463,3472
0.22900926,3473
0.21001258,3474
0.14748019,3475
0.14874849,3476
0.124226876,3477
0.10549093,3478
0.095444284,3479
0.066484906,3480
0.27157158,3481
0.38416487,3482
0.27037004,3483
0.14879058,3484
0.12545335,3485
0.13885881,3486
0.15264563,3487
0.12499845,3488
0.10190566,3489
0.1915143,3490
0.31300092,3491
0.27709845,3492
0.21639392,3493
0.16472578,3494
0.14203998,3495
0.111243226,3496
0.086371966,3497
0.07101838,3498
0.0928655,3499
0.41285673,3500
0.34310955,3501
0.21229975,3502
0.16770574,3503
0.14409877,3504
0.10708178,3505
0.07829855,3506
0.061676577,3507
0.04179289,3508
0.30031422,3509
0.26368797,3510
0.220453,3511
0.15299499,3512
0.16013204,3513
0.12211047,3514
0.11681049,3515
0.09705297,3516
0.07167303,3517
0.30007806,3518
0.3643664,3519
0.26447016,3520
0.15010954,3521
0.13847819,3522
0.19277383,3523
0.23011532,3524
0.17020547,3525
0.1519805,3526
0.25088567,3527
0.31785205,3528
0.25854957,3529
0.20962001,3530
0.16554826,3531
0.13267826,3532
0.092486106,3533
0.09162343,3534
0.07814722,3535
0.125807,3536
0.41280982,3537
0.3944877,3538
0.25835955,3539
0.21649465,3540
0.16283578,3541
0.11848587,3542
0.0872574,3543
0.0706614,3544
0.04461467,3545
0.3023575,3546
0.28070197,3547
0.23405722,3548
0.15430085,3549
0.18035172,3550
0.13783734,3551
0.17050204,3552
0.1466258,3553
0.13210082,3554
0.3731396,3555
0.36999854,3556
0.250453,3557
0.17012413,3558
0.17327335,3559
0.3149663,3560
0.2823137,3561
0.31933102,3562
0.27506992,3563
0.343961,3564
0.3756209,3565
0.28808644,3566
0.25487494,3567
0.21894838,3568
0.2065242,3569
0.18587579,3570
0.18661007,3571
0.22135712,3572
0.33284387,3573
0.5901006,3574
0.50794786,3575
0.44402087,3576
0.43435258,3577
0.3964314,3578
0.4339637,3579
0.4101551,3580
0.44134447,3581
0.40435392,3582
0.5096533,3583
0.4375522,3584
0.3778683,3585
0.25192767,3586
0.20269336,3587
0.2611263,3588
0.24452706,3589
0.2135647,3590
0.1880594,3591
0.41072062,3592
0.40073043,3593
0.28978494,3594
0.20081168,3595
0.21595569,3596
0.34216583,3597
0.36126167,3598
0.33326855,3599
0.28813142,3600
0.29561216,3601
0.35540432,3602
0.29366472,3603
0.2560733,3604
0.20821667,3605
0.34983978,3606
0.2579743,3607
0.20004268,3608
0.18509583,3609
0.2127888,3610
0.31435034,3611
0.30127054,3612
0.30039167,3613
0.26297057,3614
0.27341694,3615
0.2572181,3616
0.21314481,3617
0.19607514,3618
0.20761661,3619
0.3310019,3620
0.42770633,3621
0.40580502,3622
0.37438768,3623
0.36058345,3624
0.41915876,3625
0.38433522,3626
0.3302245,3627
0.31663665,3628
0.30101916,3629
0.26923624,3630
0.29088196,3631
0.22455534,3632
0.22467583,3633
0.21272075,3634
0.20026742,3635
0.19660008,3636
0.17839357,3637
0.19136755,3638
0.17088442,3639
0.15674001,3640
0.14214288,3641
0.13448408,3642
0.1327891,3643
0.11744589,3644
0.1012366,3645
0.10199594,3646
0.093687385,3647
0.09007303,3648
0.08338737,3649
0.07741244,3650
0.06920092,3651
0.06476553,3652
0.058670983,3653
0.05178421,3654
0.04920606,3655
0.04789266,3656
0.047081877,3657
0.043367337,3658
0.039947398,3659
0.041522108,3660
0.03491941,3661
0.031847894,3662
0.03302468,3663
0.03297372,3664
0.030565657,3665
0.030235616,3666
0.03109323,3667
0.029433884,3668
0.028329846,3669
0.027945854,3670
0.035578612,3671
0.03020622,3672
0.027558422,3673
0.030081186,3674
0.02963347,3675
0.02711739,3676
0.024751369,3677
0.024801949,3678
0.024800189,3679
0.030648952,3680
0.033626746,3681
0.029412268,3682
0.028578661,3683
0.02861888,3684
0.032895647,3685
0.033331748,3686
0.028599987,3687
0.028094204,3688
0.026941458,3689
0.02420779,3690
0.023693718,3691
0.024440756,3692
0.026648283,3693
0.03401501,3694
0.032398906,3695
0.02879447,3696
0.027741343,3697
0.022573454,3698
0.025425559,3699
0.028618459,3700
0.023950044,3701
0.023238212,3702
0.028664324,3703
0.027518854,3704
0.0237056,3705
0.026570972,3706
0.029736457,3707
0.040261574,3708
0.030657087,3709
0.03069376,3710
0.029123895,3711
0.026584204,3712
0.026757745,3713
0.026710147,3714
0.02500011,3715
0.024369491,3716
0.027470555,3717
0.028667632,3718
0.026274284,3719
0.025374634,3720
0.036234487,3721
0.03650555,3722
0.027958173,3723
0.02845961,3724
0.028040674,3725
0.022228576,3726
0.023893172,3727
0.025185127,3728
0.022045128,3729
0.026641006,3730
0.03513017,3731
0.031114792,3732
0.02862962,3733
0.02848182,3734
0.026264228,3735
0.02350899,3736
0.024038956,3737
0.022715956,3738
0.02495157,3739
0.031984262,3740
0.030969221,3741
0.026877465,3742
0.026771342,3743
0.03326863,3744
0.041041385,3745
0.041552894,3746
0.03738613,3747
0.033404324,3748
0.02611769,3749
0.02543643,3750
0.025750484,3751
0.022744417,3752
0.024064353,3753
0.029281398,3754
0.030007845,3755
0.027096637,3756
0.02594259,3757
0.034613233,3758
0.035964314,3759
0.03205251,3760
0.02955583,3761
0.031189738,3762
0.032489963,3763
0.030794417,3764
0.026602464,3765
0.026836004,3766
0.02665445,3767
0.030278029,3768
0.028640468,3769
0.028460868,3770
0.024283601,3771
0.026877295,3772
0.028053736,3773
0.02755157,3774
0.025889562,3775
0.027213369,3776
0.0351928,3777
0.031637967,3778
0.029867418,3779
0.030395137,3780
0.034054305,3781
0.034799404,3782
0.030978194,3783
0.029648557,3784
0.028117126,3785
0.033974983,3786
0.039532956,3787
0.030548945,3788
0.027819794,3789
0.033660274,3790
0.03532035,3791
0.030604202,3792
0.030362213,3793
0.024837717,3794
0.038474016,3795
0.038313515,3796
0.03553539,3797
0.03402274,3798
0.033353306,3799
0.029199481,3800
0.028489824,3801
0.03173407,3802
0.030569239,3803
0.030411305,3804
0.03521574,3805
0.04040726,3806
0.030540846,3807
0.033038907,3808
0.042427015,3809
0.04434954,3810
0.044834353,3811
0.037325017,3812
0.028073573,3813
0.03534976,3814
0.031242752,3815
0.027139029,3816
0.02901416,3817
0.037536234,3818
0.046248246,3819
0.04417032,3820
0.039199032,3821
0.03607238,3822
0.043495987,3823
0.042554684,3824
0.041146353,3825
0.034766167,3826
0.034259316,3827
0.03813851,3828
0.034080848,3829
0.029922966,3830
0.02671306,3831
0.043481383,3832
0.045777526,3833
0.040829014,3834
0.041007288,3835
0.040971737,3836
0.056272462,3837
0.051649805,3838
0.04506788,3839
0.038919345,3840
0.040452458,3841
0.041370258,3842
0.035853524,3843
0.034045987,3844
0.031954594,3845
0.035216622,3846
0.034750797,3847
0.035173677,3848
0.030064438,3849
0.03348796,3850
0.037992064,3851
0.032978896,3852
0.030787148,3853
0.029100345,3854
0.038135547,3855
0.040828887,3856
0.040191557,3857
0.037192352,3858
0.036951184,3859
0.031207634,3860
0.031152848,3861
0.026256545,3862
0.025631232,3863
0.03180864,3864
0.037324123,3865
0.03505105,3866
0.032063145,3867
0.02947858,3868
0.04168039,3869
0.03763036,3870
0.037657462,3871
0.03266912,3872
0.031405937,3873
0.035680868,3874
0.034035925,3875
0.03227274,3876
0.029569337,3877
0.035752844,3878
0.039419815,3879
0.038722638,3880
0.03453477,3881
0.03476645,3882
0.035198484,3883
0.035217136,3884
0.035035804,3885
0.02931832,3886
0.031283192,3887
0.03946452,3888
0.035430517,3889
0.03281389,3890
0.030024996,3891
0.047806147,3892
0.047525123,3893
0.0381102,3894
0.029969083,3895
0.029567288,3896
0.03335829,3897
0.02973092,3898
0.029561266,3899
0.029956002,3900
0.033859137,3901
0.03684072,3902
0.036482353,3903
0.03449239,3904
0.030364776,3905
0.04866399,3906
0.043557625,3907
0.0391786,3908
0.038706534,3909
0.035344746,3910
0.03909124,3911
0.040386394,3912
0.034601804,3913
0.02751703,3914
0.028643465,3915
0.0319734,3916
0.02880661,3917
0.027630875,3918
0.02739916,3919
0.03380025,3920
0.03327507,3921
0.030683178,3922
0.0276578,3923
0.032592375,3924
0.04030256,3925
0.04044638,3926
0.036377247,3927
0.033871096,3928
0.03157413,3929
0.035482787,3930
0.0310286,3931
0.028924223,3932
0.029763889,3933
0.037487134,3934
0.038807373,3935
0.03409205,3936
0.035480537,3937
0.039291672,3938
0.038686547,3939
0.039712794,3940
0.034337386,3941
0.032481518,3942
0.049367182,3943
0.03730587,3944
0.03553939,3945
0.03353422,3946
0.038299672,3947
0.04113309,3948
0.040812768,3949
0.03794927,3950
0.033134323,3951
0.045498393,3952
0.03974258,3953
0.042461675,3954
0.03677963,3955
0.0387572,3956
0.047671344,3957
0.042568948,3958
0.042955864,3959
0.035756942,3960
0.03523473,3961
0.03796147,3962
0.037174415,3963
0.031422958,3964
0.029760586,3965
0.04285832,3966
0.049694322,3967
0.047804326,3968
0.042910665,3969
0.03270281,3970
0.034958534,3971
0.03262593,3972
0.031093162,3973
0.028184272,3974
0.038281996,3975
0.042954586,3976
0.037856836,3977
0.03247774,3978
0.03082015,3979
0.04231895,3980
0.045762546,3981
0.034446713,3982
0.033492904,3983
0.03615254,3984
0.03711298,3985
0.032808535,3986
0.030662913,3987
0.026613263,3988
0.042397823,3989
0.036967583,3990
0.03594628,3991
0.034127954,3992
0.034516405,3993
0.038507435,3994
0.03670367,3995
0.033031803,3996
0.026281994,3997
0.029361673,3998
0.031188397,3999
0.030035704,4000
0.031588666,4001
0.027906304,4002
0.043378804,4003
0.0408287,4004
0.036041483,4005
0.036663685,4006
0.037217367,4007
0.034415185,4008
0.0317732,4009
0.029676365,4010
0.03011917,4011
0.03142236,4012
0.033830598,4013
0.033620995,4014
0.025289195,4015
0.029042615,4016
0.044834472,4017
0.037820727,4018
0.030885106,4019
0.0334008,4020
0.0352042,4021
0.034712855,4022
0.037971966,4023
0.028116072,4024
0.02546515,4025
0.04642531,4026
0.035158448,4027
0.032951698,4028
0.03494067,4029
0.033186417,4030
0.030032806,4031
0.034823935,4032
0.03046484,4033
0.026186058,4034
0.033376835,4035
0.030507164,4036
0.027451968,4037
0.030466545,4038
0.031521175,4039
0.047964383,4040
0.04217786,4041
0.043215454,4042
0.038533673,4043
0.03506181,4044
0.033494424,4045
0.029174495,4046
0.027971867,4047
0.026735382,4048
0.032096535,4049
0.035462823,4050
0.034038436,4051
0.027445177,4052
0.031937446,4053
0.043402437,4054
0.037555117,4055
0.033375707,4056
0.033046313,4057
0.03540618,4058
0.03164545,4059
0.031864077,4060
0.02762016,4061
0.027325304,4062
0.03090205,4063
0.029228117,4064
0.026048843,4065
0.026712343,4066
0.0298102,4067
0.035001095,4068
0.03520192,4069
0.03280941,4070
0.027555842,4071
0.043380048,4072
0.044204075,4073
0.034487825,4074
0.034845043,4075
0.04016489,4076
0.0358294,4077
0.034861688,4078
0.03360117,4079
0.028717004,4080
0.035761826,4081
0.03419538,4082
0.03607935,4083
0.0358542,4084
0.03355297,4085
0.04383362,4086
0.040200703,4087
0.04183043,4088
0.036301363,4089
0.042177517,4090
0.03820933,4091
0.037294805,4092
0.036635865,4093
0.037421793,4094
0.03961547,4095
0.03611088,4096
0.038357083,4097
0.036157742,4098
0.032565568,4099
0.044779196,4100
0.036108736,4101
0.038169406,4102
0.035365254,4103
0.051541124,4104
0.074408,4105
0.07364384,4106
0.05314597,4107
0.03476353,4108
0.037248004,4109
0.03524937,4110
0.029964961,4111
0.029014256,4112
0.031757973,4113
0.04612194,4114
0.054011963,4115
0.04200336,4116
0.03824193,4117
0.05356204,4118
0.065203056,4119
0.06210876,4120
0.0452896,4121
0.033514634,4122
0.031278677,4123
0.032121904,4124
0.031256758,4125
0.027357554,4126
0.03750735,4127
0.05375323,4128
0.047194954,4129
0.038942676,4130
0.033807226,4131
0.04929919,4132
0.049265206,4133
0.046727497,4134
0.031683076,4135
0.031520527,4136
0.046098474,4137
0.038402937,4138
0.035347767,4139
0.03333658,4140
0.032140084,4141
0.039163284,4142
0.037462205,4143
0.030494092,4144
0.026893301,4145
0.033160705,4146
0.03096899,4147
0.027320374,4148
0.027021497,4149
0.03712984,4150
0.04860459,4151
0.046175532,4152
0.043336138,4153
0.03486602,4154
0.033347055,4155
0.033404805,4156
0.03355378,4157
0.032146886,4158
0.029355526,4159
0.034399714,4160
0.03558072,4161
0.031171689,4162
0.027042212,4163
0.03722789,4164
0.042490486,4165
0.037674524,4166
0.029613748,4167
0.033524826,4168
0.032626092,4169
0.034474097,4170
0.031825315,4171
0.026399828,4172
0.031323753,4173
0.041110083,4174
0.03670695,4175
0.03855987,4176
0.034542628,4177
0.0332429,4178
0.03489467,4179
0.03048671,4180
0.026378866,4181
0.027843082,4182
0.03144774,4183
0.030624058,4184
0.027644318,4185
0.025891582,4186
0.038779125,4187
0.04456246,4188
0.043640677,4189
0.041503266,4190
0.03824747,4191
0.037585784,4192
0.03199951,4193
0.02935341,4194
0.027533593,4195
0.027911859,4196
0.033296395,4197
0.030837137,4198
0.026026752,4199
0.026892528,4200
0.04381062,4201
0.04546826,4202
0.03851656,4203
0.03692565,4204
0.037365198,4205
0.034376286,4206
0.03099114,4207
0.03169039,4208
0.026991682,4209
0.027586916,4210
0.02911951,4211
0.027139705,4212
0.025569,4213
0.024438296,4214
0.03137196,4215
0.035901766,4216
0.034956545,4217
0.029287295,4218
0.0315313,4219
0.037652742,4220
0.041509423,4221
0.041988783,4222
0.035872705,4223
0.034973696,4224
0.042423602,4225
0.040017568,4226
0.03321291,4227
0.029506851,4228
0.049373705,4229
0.042455103,4230
0.040301736,4231
0.035083164,4232
0.03745573,4233
0.045699697,4234
0.045371428,4235
0.03539276,4236
0.032423884,4237
0.041087434,4238
0.04032007,4239
0.04197196,4240
0.036846537,4241
0.03354375,4242
0.04551541,4243
0.04496178,4244
0.043008912,4245
0.03448603,4246
0.043067932,4247
0.04659261,4248
0.04104754,4249
0.037590917,4250
0.04132725,4251
0.041994143,4252
0.039999086,4253
0.036465913,4254
0.032811042,4255
0.03059317,4256
0.033443175,4257
0.035732403,4258
0.03225422,4259
0.02840656,4260
0.044602834,4261
0.046702594,4262
0.039301157,4263
0.03706266,4264
0.037727807,4265
0.032302912,4266
0.030553631,4267
0.027731057,4268
0.025320195,4269
0.027377732,4270
0.031564806,4271
0.031191064,4272
0.027070442,4273
0.025630912,4274
0.04483691,4275
0.035953663,4276
0.039081894,4277
0.034963414,4278
0.035414904,4279
0.033610754,4280
0.031218844,4281
0.028627561,4282
0.026243262,4283
0.036191758,4284
0.04261878,4285
0.040858824,4286
0.03257071,4287
0.036512826,4288
0.03588549,4289
0.03461533,4290
0.032420266,4291
0.027677374,4292
0.025643134,4293
0.02990043,4294
0.02670488,4295
0.028606126,4296
0.026372135,4297
0.04474418,4298
0.045753505,4299
0.042427283,4300
0.037225056,4301
0.03134128,4302
0.03568498,4303
0.027709508,4304
0.02684035,4305
0.0322212,4306
0.028745616,4307
0.02921538,4308
0.03288764,4309
0.027863009,4310
0.024610393,4311
0.051622923,4312
0.041535392,4313
0.038128477,4314
0.040385507,4315
0.033436235,4316
0.029454386,4317
0.03264345,4318
0.02839421,4319
0.02464718,4320
0.04500533,4321
0.04029284,4322
0.042678792,4323
0.042471863,4324
0.037915602,4325
0.03825732,4326
0.03508025,4327
0.031861085,4328
0.029003039,4329
0.028272254,4330
0.03098299,4331
0.027888414,4332
0.02754344,4333
0.028299697,4334
0.04609041,4335
0.041061632,4336
0.046177715,4337
0.03813664,4338
0.033501826,4339
0.035781365,4340
0.0281616,4341
0.025554674,4342
0.029761277,4343
0.029788919,4344
0.03422657,4345
0.035636127,4346
0.028904315,4347
0.027145023,4348
0.050837282,4349
0.04705446,4350
0.038339302,4351
0.045870967,4352
0.037819315,4353
0.03482812,4354
0.03212701,4355
0.030517992,4356
0.026090242,4357
0.031700723,4358
0.03140381,4359
0.029393213,4360
0.026808545,4361
0.027800998,4362
0.038188905,4363
0.039379127,4364
0.034845278,4365
0.029738197,4366
0.040829584,4367
0.057204723,4368
0.049818337,4369
0.043007355,4370
0.042843934,4371
0.04344387,4372
0.03949651,4373
0.03504954,4374
0.030031554,4375
0.0363288,4376
0.05470071,4377
0.053481672,4378
0.05270424,4379
0.04223703,4380
0.044521213,4381
0.045480397,4382
0.04198871,4383
0.0384982,4384
0.036399815,4385
0.05461795,4386
0.053184804,4387
0.04635264,4388
0.044497013,4389
0.04260549,4390
0.043313578,4391
0.04280308,4392
0.038575735,4393
0.030864382,4394
0.05570332,4395
0.056955487,4396
0.048056122,4397
0.053220913,4398
0.04279613,4399
0.052668415,4400
0.051702518,4401
0.04042128,4402
0.03181873,4403
0.031942606,4404
0.03230639,4405
0.03146362,4406
0.026580764,4407
0.029501516,4408
0.058903877,4409
0.05602297,4410
0.04831539,4411
0.05079765,4412
0.04395473,4413
0.043405782,4414
0.04008812,4415
0.03340492,4416
0.031485718,4417
0.029367488,4418
0.031918418,4419
0.031204304,4420
0.026061371,4421
0.036985215,4422
0.064631104,4423
0.060193215,4424
0.046393342,4425
0.049002435,4426
0.04550501,4427
0.03932251,4428
0.039607994,4429
0.03205926,4430
0.02791325,4431
0.056289703,4432
0.05241413,4433
0.052578185,4434
0.0462466,4435
0.044089936,4436
0.0405811,4437
0.039361447,4438
0.03537014,4439
0.03414876,4440
0.031178832,4441
0.030331561,4442
0.0280484,4443
0.027361775,4444
0.03437958,4445
0.06571706,4446
0.057384487,4447
0.049977276,4448
0.048123553,4449
0.04544492,4450
0.036606118,4451
0.034361266,4452
0.031604666,4453
0.02870301,4454
0.032379575,4455
0.03153008,4456
0.029919155,4457
0.027141621,4458
0.038420875,4459
0.06076686,4460
0.05635596,4461
0.0472897,4462
0.047581345,4463
0.043155976,4464
0.03495016,4465
0.03194657,4466
0.026177244,4467
0.02705886,4468
0.05862352,4469
0.0502027,4470
0.04738179,4471
0.04689729,4472
0.04463107,4473
0.042195726,4474
0.035956517,4475
0.03238137,4476
0.033313364,4477
0.03405766,4478
0.033082187,4479
0.028237173,4480
0.026155984,4481
0.03947949,4482
0.066800416,4483
0.06317037,4484
0.055504207,4485
0.051126074,4486
0.04883886,4487
0.042536836,4488
0.034600113,4489
0.030013556,4490
0.02763427,4491
0.03259321,4492
0.031184988,4493
0.03088034,4494
0.027123665,4495
0.04680723,4496
0.06872056,4497
0.06455167,4498
0.05820267,4499
0.053157553,4500
0.051688574,4501
0.040022407,4502
0.03946984,4503
0.034508683,4504
0.03164096,4505
0.041362997,4506
0.043559123,4507
0.03954021,4508
0.034290988,4509
0.042896334,4510
0.047515765,4511
0.045697093,4512
0.039287645,4513
0.031758886,4514
0.081688404,4515
0.07316606,4516
0.07127228,4517
0.06366089,4518
0.053307023,4519
0.051660243,4520
0.046657972,4521
0.04480219,4522
0.034078192,4523
0.07430778,4524
0.079867795,4525
0.07691302,4526
0.06796482,4527
0.06315529,4528
0.062406275,4529
0.052951694,4530
0.05111679,4531
0.04131166,4532
0.06376433,4533
0.08367076,4534
0.07695117,4535
0.06218409,4536
0.06896139,4537
0.059959184,4538
0.05141052,4539
0.04707976,4540
0.04193227,4541
0.050209243,4542
0.090378284,4543
0.0878673,4544
0.0736966,4545
0.06703448,4546
0.061931312,4547
0.057599094,4548
0.048063185,4549
0.041315034,4550
0.04213549,4551
0.051765036,4552
0.052571308,4553
0.0484882,4554
0.04469253,4555
0.06760303,4556
0.08881666,4557
0.08116437,4558
0.07278456,4559
0.06576901,4560
0.06340254,4561
0.057630915,4562
0.05645626,4563
0.04824664,4564
0.04831088,4565
0.04616186,4566
0.039246555,4567
0.03611646,4568
0.030447798,4569
0.06767906,4570
0.09734823,4571
0.084678754,4572
0.08193501,4573
0.081121765,4574
0.06387393,4575
0.049262267,4576
0.042056028,4577
0.038061675,4578
0.05481432,4579
0.084900975,4580
0.08087697,4581
0.0717487,4582
0.07036034,4583
0.068922095,4584
0.05719943,4585
0.05429017,4586
0.046579566,4587
0.04459996,4588
0.059180003,4589
0.05900145,4590
0.0573954,4591
0.051702004,4592
0.07764503,4593
0.089275464,4594
0.08559878,4595
0.07175575,4596
0.0635268,4597
0.07187693,4598
0.06817697,4599
0.06287842,4600
0.058590278,4601
0.054935627,4602
0.052803688,4603
0.045921843,4604
0.039613258,4605
0.03154555,4606
0.08696216,4607
0.10245111,4608
0.098494634,4609
0.08329997,4610
0.080609486,4611
0.06717015,4612
0.052603744,4613
0.049037132,4614
0.03751412,4615
0.0651577,4616
0.11258529,4617
0.097313985,4618
0.08447073,4619
0.08883775,4620
0.07691543,4621
0.06963475,4622
0.06159112,4623
0.04822643,4624
0.05120936,4625
0.06981512,4626
0.07292446,4627
0.072688706,4628
0.06482344,4629
0.09350157,4630
0.10597392,4631
0.09714968,4632
0.08508618,4633
0.081034854,4634
0.08761793,4635
0.08380038,4636
0.07850966,4637
0.06902501,4638
0.06551199,4639
0.06927419,4640
0.059436224,4641
0.05323421,4642
0.038453534,4643
0.11868454,4644
0.12566797,4645
0.12733886,4646
0.10582827,4647
0.09772784,4648
0.08924837,4649
0.06714053,4650
0.059414666,4651
0.046552233,4652
0.055599857,4653
0.08817489,4654
0.081761725,4655
0.07398036,4656
0.07513186,4657
0.08342701,4658
0.07996553,4659
0.07224024,4660
0.059897397,4661
0.08398391,4662
0.16577448,4663
0.1408935,4664
0.13097619,4665
0.12038897,4666
0.10272389,4667
0.082387514,4668
0.06831951,4669
0.054581616,4670
0.05489991,4671
0.16422835,4672
0.15547164,4673
0.15135144,4674
0.13830075,4675
0.12366847,4676
0.105481125,4677
0.091051795,4678
0.07149989,4679
0.060869437,4680
0.17450078,4681
0.17275123,4682
0.16664349,4683
0.1465099,4684
0.13109276,4685
0.11105895,4686
0.08633246,4687
0.0828937,4688
0.071116656,4689
0.14916246,4690
0.19211961,4691
0.18116632,4692
0.15634902,4693
0.13350032,4694
0.13795334,4695
0.10710925,4696
0.08907024,4697
0.072501026,4698
0.078916356,4699
0.11119388,4700
0.10524832,4701
0.09360748,4702
0.098718174,4703
0.18290086,4704
0.20277268,4705
0.17659086,4706
0.1517497,4707
0.14810465,4708
0.14604509,4709
0.12757303,4710
0.115508415,4711
0.10283966,4712
0.09342982,4713
0.08246825,4714
0.06887849,4715
0.061019693,4716
0.04996348,4717
0.21749328,4718
0.2382068,4719
0.20085314,4720
0.18841162,4721
0.16270363,4722
0.13464814,4723
0.09538648,4724
0.08100811,4725
0.059855167,4726
0.1582538,4727
0.20324254,4728
0.1945899,4729
0.17198958,4730
0.16880107,4731
0.17007901,4732
0.1741203,4733
0.15306993,4734
0.14027801,4735
0.1341157,4736
0.15796545,4737
0.14151056,4738
0.13630548,4739
0.1395079,4740
0.21118465,4741
0.23285078,4742
0.22029868,4743
0.20030068,4744
0.20630185,4745
0.19813924,4746
0.20147878,4747
0.19349182,4748
0.18323697,4749
0.1998313,4750
0.19315143,4751
0.22187509,4752
0.26332593,4753
0.26924682,4754
0.38017467,4755
0.33396214,4756
0.3759783,4757
0.3616015,4758
0.33239275,4759
0.39663163,4760
0.42324635,4761
0.4301506,4762
0.39114287,4763
0.4486016,4764
0.43954882,4765
0.40649086,4766
0.36119497,4767
0.24915251,4768
0.24554786,4769
0.23157209,4770
0.21442892,4771
0.18557133,4772
0.1766285,4773
0.19495167,4774
0.19449872,4775
0.16940433,4776
0.16475593,4777
0.27652252,4778
0.27265826,4779
0.28422296,4780
0.26154768,4781
0.2429286,4782
0.22525288,4783
0.22359833,4784
0.18571226,4785
0.17279148,4786
0.16794714,4787
0.16268598,4788
0.17387024,4789
0.16243406,4790
0.17621946,4791
0.23445831,4792
0.27550182,4793
0.26743373,4794
0.25929686,4795
0.22408034,4796
0.22728835,4797
0.20650391,4798
0.18695933,4799
0.17113252,4800
0.31738126,4801
0.38849866,4802
0.39135858,4803
0.3696234,4804
0.36243543,4805
0.4148795,4806
0.37312207,4807
0.34508562,4808
0.32339978,4809
0.27113742,4810
0.28165087,4811
0.28370142,4812
0.2649471,4813
0.22921914,4814
0.22088212,4815
0.20532033,4816
0.19803393,4817
0.17347486,4818
0.20225517,4819
0.19966552,4820
0.18111521,4821
0.15402164,4822
0.16008553,4823
0.14701182,4824
0.14041041,4825
0.13074385,4826
0.11714854,4827
0.10635468,4828
0.123847224,4829
0.120706595,4830
0.11173614,4831
0.09568011,4832
0.08742863,4833
0.0832711,4834
0.06973998,4835
0.057880916,4836
0.054770086,4837
0.109319195,4838
0.096222155,4839
0.08746886,4840
0.07875758,4841
0.07403579,4842
0.06496283,4843
0.058268853,4844
0.049428478,4845
0.041040093,4846
0.053429943,4847
0.05988672,4848
0.05091664,4849
0.041350957,4850
0.042562474,4851
0.10657854,4852
0.097772844,4853
0.08189209,4854
0.06953377,4855
0.06248205,4856
0.04610052,4857
0.03722723,4858
0.028443575,4859
0.024649465,4860
0.05743441,4861
0.05885875,4862
0.045849934,4863
0.03840027,4864
0.0576945,4865
0.10184509,4866
0.09245043,4867
0.07898472,4868
0.07277576,4869
0.057083398,4870
0.04243478,4871
0.033737615,4872
0.027502643,4873
0.024625562,4874
0.09554245,4875
0.084924504,4876
0.068348564,4877
0.06514851,4878
0.06735697,4879
0.056001075,4880
0.04906841,4881
0.04116495,4882
0.035317507,4883
0.05264438,4884
0.050221715,4885
0.041160252,4886
0.034540277,4887
0.04391216,4888
0.09638069,4889
0.085032925,4890
0.07044333,4891
0.06187302,4892
0.061992314,4893
0.04286733,4894
0.032943122,4895
0.028879203,4896
0.024994684,4897
0.05582678,4898
0.06085182,4899
0.050248716,4900
0.038413417,4901
0.055444974,4902
0.09025766,4903
0.079677,4904
0.0691584,4905
0.06478052,4906
0.055153094,4907
0.04248647,4908
0.03573626,4909
0.03191917,4910
0.035589498,4911
