@RELATION 'Music feature'
%rows=1
%columns=12922
%sample_rate=22050
%window_size=512
%step_size=512

@ATTRIBUTE 'Root mean square' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.4834106399,1073
0.5497166756,1074
0.311826837,1075
0.6132686783,1076
0.5992867299,1077
0.6229060778,1078
0.5302023853,1079
0.4907687121,1080
0.2913530512,1081
0.4029195825,1082
0.4204597329,1083
0.2941381843,1084
0.2336141154,1085
0.1981052967,1086
0.314843789,1087
0.2842221473,1088
0.2926186499,1089
0.231652054,1090
0.3685420828,1091
0.4508057433,1092
0.5391729483,1093
0.3733785377,1094
0.6219220857,1095
0.6268696959,1096
0.6985886134,1097
0.6601793132,1098
0.4550500577,1099
0.3055769549,1100
0.4119664192,1101
0.3780470565,1102
0.2962359438,1103
0.2281784113,1104
0.1884152153,1105
0.320735493,1106
0.2644796582,1107
0.2295930736,1108
0.3022109046,1109
0.4681342962,1110
0.5691033373,1111
0.3532419559,1112
0.573751649,1113
0.6544418996,1114
0.5865238588,1115
0.5157806706,1116
0.4725629842,1117
0.2994450768,1118
0.42885834,1119
0.3877705273,1120
0.2881425189,1121
0.2407164041,1122
0.1868494907,1123
0.3176728469,1124
0.2982472681,1125
0.2854212617,1126
0.2344878995,1127
0.3902437431,1128
0.4541563272,1129
0.5188875087,1130
0.4458354248,1131
0.5738262565,1132
0.638938151,1133
0.6942357481,1134
0.6816932335,1135
0.4145276584,1136
0.3214392796,1137
0.4238054924,1138
0.3680441844,1139
0.3022894131,1140
0.1992963207,1141
0.05780190232,1142
0.01869027835,1143
0.007720288524,1144
0.003637203571,1145
0.2715724829,1146
0.4828995645,1147
0.5597035066,1148
0.4265039983,1149
0.5458197238,1150
0.6754603149,1151
0.5686164884,1152
0.5337286245,1153
0.4196094525,1154
0.3128378257,1155
0.4455115835,1156
0.3531184786,1157
0.2876135956,1158
0.25138427,1159
0.1866298235,1160
0.3130304111,1161
0.3268590424,1162
0.2635170385,1163
0.2215441508,1164
0.4207506207,1165
0.4971508086,1166
